fusedyear,fusedmonth,fusedday,fusedhour,toplam_yolcu
2020,2,23,6,1321
2020,2,23,7,2713
2020,2,23,8,4714
2020,2,23,9,5527
2020,2,23,10,5608
2020,2,23,11,7651
2020,2,23,12,10891
2020,2,23,13,13910
2020,2,23,14,14831
2020,2,23,15,15005
2020,2,23,16,16038
2020,2,23,17,18254
2020,2,23,18,17578
2020,2,23,19,12449
2020,2,23,20,8175
2020,2,23,21,9754
2020,2,23,22,7042
2020,2,23,23,3170
2020,2,24,0,117
2020,2,24,2,1
2020,2,24,5,516
2020,2,24,6,6166
2020,2,24,9,15115
2020,2,24,10,10026
2020,2,24,11,10172
2020,2,24,12,11987
2020,2,24,13,11582
2020,2,24,14,11875
2020,2,24,15,16550
2020,2,24,16,19642
2020,2,24,19,17620
2020,2,24,20,8911
2020,2,24,21,6095
2020,2,24,22,4633
2020,2,24,23,2428
2020,2,25,0,95
2020,2,25,1,6
2020,2,25,2,3
2020,2,25,3,1
2020,2,25,4,2
2020,2,25,5,462
2020,2,25,6,5887
2020,2,25,9,15959
2020,2,25,10,10884
2020,2,25,11,11139
2020,2,25,12,12713
2020,2,25,13,12538
2020,2,25,14,12575
2020,2,25,15,16836
2020,2,25,16,20188
2020,2,25,19,18538
2020,2,25,20,9846
2020,2,25,21,6837
2020,2,25,22,5615
2020,2,25,23,2784
2020,2,26,0,121
2020,2,26,1,4
2020,2,26,2,3
2020,2,26,4,1
2020,2,26,5,490
2020,2,26,6,6000
2020,2,26,9,15926
2020,2,26,10,10695
2020,2,26,11,10848
2020,2,26,12,13024
2020,2,26,13,12822
2020,2,26,14,13037
2020,2,26,15,17523
2020,2,26,16,21161
2020,2,26,19,19516
2020,2,26,20,10429
2020,2,26,21,7603
2020,2,26,22,6209
2020,2,26,23,3058
2020,2,27,0,87
2020,2,27,1,4
2020,2,27,2,6
2020,2,27,5,489
2020,2,27,6,5871
2020,2,27,9,15685
2020,2,27,10,10261
2020,2,27,11,10483
2020,2,27,12,12259
2020,2,27,13,11585
2020,2,27,14,12328
2020,2,27,15,16685
2020,2,27,16,19739
2020,2,27,19,18666
2020,2,27,20,9893
2020,2,27,21,6714
2020,2,27,22,5181
2020,2,27,23,2254
2020,2,28,0,76
2020,2,28,1,11
2020,2,28,2,1
2020,2,28,3,1
2020,2,28,5,431
2020,2,28,6,5349
2020,2,28,7,22523
2020,2,28,9,14136
2020,2,28,10,9380
2020,2,28,11,9924
2020,2,28,12,12428
2020,2,28,13,11321
2020,2,28,14,12441
2020,2,28,15,16357
2020,2,28,16,20272
2020,2,28,19,20032
2020,2,28,20,11050
2020,2,28,21,7391
2020,2,28,22,6319
2020,2,28,23,3953
2020,2,29,0,1600
2020,2,29,1,839
2020,2,29,2,459
2020,2,29,3,256
2020,2,29,4,159
2020,2,29,5,371
2020,2,29,6,2633
2020,2,29,7,6541
2020,2,29,8,10053
2020,2,29,9,8104
2020,2,29,10,6986
2020,2,29,11,8429
2020,2,29,12,11726
2020,2,29,13,14903
2020,2,29,14,15814
2020,2,29,15,14940
2020,2,29,16,15731
2020,2,29,17,17581
2020,2,29,18,17579
2020,2,29,19,14492
2020,2,29,20,9399
2020,2,29,21,6618
2020,2,29,22,5958
2020,2,29,23,3546
2020,3,1,0,1754
2020,3,1,1,959
2020,3,1,2,538
2020,3,1,3,305
2020,3,1,4,200
2020,3,1,5,295
2020,3,1,6,1201
2020,3,1,7,2866
2020,3,1,8,4946
2020,3,1,9,5383
2020,3,1,10,5756
2020,3,1,11,7210
2020,3,1,12,10828
2020,3,1,13,13954
2020,3,1,14,14836
2020,3,1,15,14173
2020,3,1,16,14409
2020,3,1,17,14973
2020,3,1,18,15390
2020,3,1,19,13282
2020,3,1,20,9441
2020,3,1,21,7242
2020,3,1,22,5777
2020,3,1,23,2794
2020,3,2,0,115
2020,3,2,1,3
2020,3,2,2,5
2020,3,2,3,1
2020,3,2,4,10
2020,3,2,5,558
2020,3,2,6,6160
2020,3,2,9,14691
2020,3,2,10,10039
2020,3,2,11,10181
2020,3,2,12,11728
2020,3,2,13,11600
2020,3,2,14,11702
2020,3,2,15,15680
2020,3,2,16,19166
2020,3,2,19,17920
2020,3,2,20,9477
2020,3,2,21,6480
2020,3,2,22,4944
2020,3,2,23,2330
2020,3,3,0,86
2020,3,3,1,4
2020,3,3,2,2
2020,3,3,3,14
2020,3,3,4,1
2020,3,3,5,440
2020,3,3,6,5636
2020,3,3,9,16178
2020,3,3,10,11303
2020,3,3,11,11222
2020,3,3,12,12594
2020,3,3,13,12139
2020,3,3,14,12247
2020,3,3,15,16645
2020,3,3,16,19835
2020,3,3,19,19000
2020,3,3,20,9774
2020,3,3,21,6761
2020,3,3,22,5571
2020,3,3,23,3023
2020,3,4,0,103
2020,3,4,1,12
2020,3,4,2,5
2020,3,4,3,3
2020,3,4,4,2
2020,3,4,5,481
2020,3,4,6,5727
2020,3,4,9,15155
2020,3,4,10,10572
2020,3,4,11,10503
2020,3,4,12,12299
2020,3,4,13,11856
2020,3,4,14,12052
2020,3,4,15,16229
2020,3,4,16,19535
2020,3,4,19,18629
2020,3,4,20,9987
2020,3,4,21,7083
2020,3,4,22,5742
2020,3,4,23,3079
2020,3,5,0,95
2020,3,5,1,2
2020,3,5,2,2
2020,3,5,3,3
2020,3,5,4,2
2020,3,5,5,464
2020,3,5,6,5660
2020,3,5,9,15822
2020,3,5,10,10568
2020,3,5,11,10693
2020,3,5,12,12336
2020,3,5,13,11490
2020,3,5,14,11866
2020,3,5,15,16211
2020,3,5,16,20236
2020,3,5,19,17749
2020,3,5,20,9354
2020,3,5,21,6400
2020,3,5,22,5223
2020,3,5,23,2761
2020,3,6,0,118
2020,3,6,1,8
2020,3,6,2,6
2020,3,6,3,8
2020,3,6,4,11
2020,3,6,5,484
2020,3,6,6,5596
2020,3,6,7,22120
2020,3,6,9,15390
2020,3,6,10,10257
2020,3,6,11,10310
2020,3,6,12,12410
2020,3,6,13,11458
2020,3,6,14,12404
2020,3,6,15,16465
2020,3,6,16,20363
2020,3,6,19,22232
2020,3,6,20,12119
2020,3,6,21,8135
2020,3,6,22,7419
2020,3,6,23,4810
2020,3,7,0,2015
2020,3,7,1,1096
2020,3,7,2,730
2020,3,7,3,410
2020,3,7,4,259
2020,3,7,5,375
2020,3,7,6,2642
2020,3,7,7,7025
2020,3,7,8,10829
2020,3,7,9,9223
2020,3,7,10,8617
2020,3,7,11,10927
2020,3,7,12,15052
2020,3,7,13,18803
2020,3,7,14,19394
2020,3,7,15,18705
2020,3,7,16,18768
2020,3,7,17,21301
2020,3,7,19,21050
2020,3,7,20,15125
2020,3,7,21,10003
2020,3,7,22,9166
2020,3,7,23,5557
2020,3,8,0,2734
2020,3,8,1,1536
2020,3,8,2,1074
2020,3,8,3,567
2020,3,8,4,337
2020,3,8,5,389
2020,3,8,6,1330
2020,3,8,7,2900
2020,3,8,8,4726
2020,3,8,9,5395
2020,3,8,10,6163
2020,3,8,11,8008
2020,3,8,12,11168
2020,3,8,13,14271
2020,3,8,14,14728
2020,3,8,15,14268
2020,3,8,16,14605
2020,3,8,17,15138
2020,3,8,18,15500
2020,3,8,19,13442
2020,3,8,20,9784
2020,3,8,21,7859
2020,3,8,22,6243
2020,3,8,23,3288
2020,3,9,0,151
2020,3,9,1,5
2020,3,9,2,7
2020,3,9,4,1
2020,3,9,5,505
2020,3,9,6,6209
2020,3,9,9,14910
2020,3,9,10,10350
2020,3,9,11,10679
2020,3,9,12,11927
2020,3,9,13,11560
2020,3,9,14,12134
2020,3,9,15,16296
2020,3,9,16,19364
2020,3,9,19,18441
2020,3,9,20,9485
2020,3,9,21,6862
2020,3,9,22,4829
2020,3,9,23,2157
2020,3,10,0,94
2020,3,10,1,6
2020,3,10,2,2
2020,3,10,3,2
2020,3,10,4,1
2020,3,10,5,460
2020,3,10,6,5787
2020,3,10,9,16088
2020,3,10,10,10488
2020,3,10,11,10102
2020,3,10,12,11389
2020,3,10,13,11440
2020,3,10,14,11403
2020,3,10,15,15872
2020,3,10,16,19328
2020,3,10,19,16635
2020,3,10,20,8484
2020,3,10,21,6199
2020,3,10,22,4612
2020,3,10,23,2164
2020,3,11,0,130
2020,3,11,1,7
2020,3,11,2,5
2020,3,11,3,2
2020,3,11,4,1
2020,3,11,5,467
2020,3,11,6,5478
2020,3,11,7,22509
2020,3,11,9,13772
2020,3,11,10,9146
2020,3,11,11,9564
2020,3,11,12,10534
2020,3,11,13,10299
2020,3,11,14,10597
2020,3,11,15,14455
2020,3,11,16,17149
2020,3,11,17,21359
2020,3,11,19,16540
2020,3,11,20,8858
2020,3,11,21,5949
2020,3,11,22,4937
2020,3,11,23,2461
2020,3,12,0,102
2020,3,12,1,4
2020,3,12,2,3
2020,3,12,3,3
2020,3,12,5,458
2020,3,12,6,5304
2020,3,12,7,21068
2020,3,12,9,13395
2020,3,12,10,8931
2020,3,12,11,8915
2020,3,12,12,9983
2020,3,12,13,9681
2020,3,12,14,10188
2020,3,12,15,13691
2020,3,12,16,15978
2020,3,12,17,20679
2020,3,12,19,15562
2020,3,12,20,8795
2020,3,12,21,5968
2020,3,12,22,4741
2020,3,12,23,2394
2020,3,13,0,116
2020,3,13,1,19
2020,3,13,2,11
2020,3,13,3,4
2020,3,13,4,4
2020,3,13,5,423
2020,3,13,6,4996
2020,3,13,7,18561
2020,3,13,8,21125
2020,3,13,9,11090
2020,3,13,10,7822
2020,3,13,11,7729
2020,3,13,12,8954
2020,3,13,13,8686
2020,3,13,14,9558
2020,3,13,15,12204
2020,3,13,16,14228
2020,3,13,17,17861
2020,3,13,19,15891
2020,3,13,20,8862
2020,3,13,21,5504
2020,3,13,22,4553
2020,3,13,23,2752
2020,3,14,0,1029
2020,3,14,1,577
2020,3,14,2,334
2020,3,14,3,191
2020,3,14,4,142
2020,3,14,5,364
2020,3,14,6,2390
2020,3,14,7,5878
2020,3,14,8,7472
2020,3,14,9,5790
2020,3,14,10,5072
2020,3,14,11,5839
2020,3,14,12,7699
2020,3,14,13,9438
2020,3,14,14,9730
2020,3,14,15,9605
2020,3,14,16,10011
2020,3,14,17,11574
2020,3,14,18,11029
2020,3,14,19,9076
2020,3,14,20,6269
2020,3,14,21,4335
2020,3,14,22,4076
2020,3,14,23,2284
2020,3,15,0,998
2020,3,15,1,556
2020,3,15,2,349
2020,3,15,3,205
2020,3,15,4,125
2020,3,15,5,223
2020,3,15,6,1154
2020,3,15,7,2182
2020,3,15,8,2905
2020,3,15,9,3122
2020,3,15,10,3266
2020,3,15,11,4054
2020,3,15,12,5325
2020,3,15,13,6163
2020,3,15,14,6079
2020,3,15,15,6058
2020,3,15,16,5863
2020,3,15,17,6413
2020,3,15,18,6245
2020,3,15,19,4658
2020,3,15,20,3350
2020,3,15,21,3077
2020,3,15,22,2885
2020,3,15,23,1213
2020,3,16,0,65
2020,3,16,2,2
2020,3,16,3,2
2020,3,16,5,422
2020,3,16,6,4477
2020,3,16,7,13837
2020,3,16,8,15037
2020,3,16,9,7972
2020,3,16,10,5853
2020,3,16,11,5379
2020,3,16,12,5887
2020,3,16,13,6280
2020,3,16,14,6454
2020,3,16,15,6559
2020,3,16,16,7599
2020,3,16,17,11238
2020,3,16,18,15757
2020,3,16,19,9142
2020,3,16,20,4240
2020,3,16,21,2453
2020,3,16,22,2093
2020,3,16,23,959
2020,3,17,0,47
2020,3,17,1,8
2020,3,17,3,1
2020,3,17,5,313
2020,3,17,6,3319
2020,3,17,7,9909
2020,3,17,8,9797
2020,3,17,9,5351
2020,3,17,10,3888
2020,3,17,11,3501
2020,3,17,12,3908
2020,3,17,13,4134
2020,3,17,14,4438
2020,3,17,15,4535
2020,3,17,16,5324
2020,3,17,17,7969
2020,3,17,18,10328
2020,3,17,19,6227
2020,3,17,20,2928
2020,3,17,21,1683
2020,3,17,22,1511
2020,3,17,23,614
2020,3,18,0,35
2020,3,18,1,7
2020,3,18,2,4
2020,3,18,3,2
2020,3,18,4,1
2020,3,18,5,327
2020,3,18,6,3014
2020,3,18,7,8700
2020,3,18,8,8143
2020,3,18,9,4393
2020,3,18,10,3130
2020,3,18,11,3058
2020,3,18,12,3184
2020,3,18,13,3341
2020,3,18,14,3656
2020,3,18,15,3719
2020,3,18,16,4338
2020,3,18,17,7006
2020,3,18,18,8726
2020,3,18,19,4970
2020,3,18,20,2465
2020,3,18,21,1293
2020,3,18,22,1182
2020,3,18,23,464
2020,3,19,0,25
2020,3,19,1,5
2020,3,19,2,1
2020,3,19,3,1
2020,3,19,5,299
2020,3,19,6,2727
2020,3,19,7,7234
2020,3,19,8,6797
2020,3,19,9,3464
2020,3,19,10,2826
2020,3,19,11,2672
2020,3,19,12,2609
2020,3,19,13,2813
2020,3,19,14,2853
2020,3,19,15,3034
2020,3,19,16,3856
2020,3,19,17,5698
2020,3,19,18,6703
2020,3,19,19,3993
2020,3,19,20,2051
2020,3,19,21,1057
2020,3,19,22,780
2020,3,19,23,430
2020,3,20,0,30
2020,3,20,1,2
2020,3,20,2,5
2020,3,20,3,7
2020,3,20,5,257
2020,3,20,6,2283
2020,3,20,7,6214
2020,3,20,8,5884
2020,3,20,9,3107
2020,3,20,10,2286
2020,3,20,11,2184
2020,3,20,12,2276
2020,3,20,13,2441
2020,3,20,14,2799
2020,3,20,15,2942
2020,3,20,16,3498
2020,3,20,17,5321
2020,3,20,18,5874
2020,3,20,19,3813
2020,3,20,20,1931
2020,3,20,21,1069
2020,3,20,22,806
2020,3,20,23,430
2020,3,21,0,35
2020,3,21,1,2
2020,3,21,2,2
2020,3,21,3,1
2020,3,21,4,2
2020,3,21,5,123
2020,3,21,6,1302
2020,3,21,7,2876
2020,3,21,8,2679
2020,3,21,9,1651
2020,3,21,10,1358
2020,3,21,11,1418
2020,3,21,12,1644
2020,3,21,13,2075
2020,3,21,14,2400
2020,3,21,15,2262
2020,3,21,16,2357
2020,3,21,17,2716
2020,3,21,18,2699
2020,3,21,19,2048
2020,3,21,20,1568
2020,3,21,21,864
2020,3,21,22,660
2020,3,21,23,402
2020,3,22,0,31
2020,3,22,5,65
2020,3,22,6,650
2020,3,22,7,1075
2020,3,22,8,899
2020,3,22,9,810
2020,3,22,10,724
2020,3,22,11,766
2020,3,22,12,918
2020,3,22,13,1197
2020,3,22,14,1331
2020,3,22,15,1428
2020,3,22,16,1446
2020,3,22,17,1611
2020,3,22,18,1480
2020,3,22,19,1255
2020,3,22,20,974
2020,3,22,21,674
2020,3,22,22,510
2020,3,22,23,282
2020,3,23,0,32
2020,3,23,1,12
2020,3,23,2,6
2020,3,23,3,4
2020,3,23,5,174
2020,3,23,6,1989
2020,3,23,7,4865
2020,3,23,8,4324
2020,3,23,9,2204
2020,3,23,10,1686
2020,3,23,11,1518
2020,3,23,12,1569
2020,3,23,13,1770
2020,3,23,14,1994
2020,3,23,15,2097
2020,3,23,16,2480
2020,3,23,17,3787
2020,3,23,18,3730
2020,3,23,19,2116
2020,3,23,20,1162
2020,3,23,21,651
2020,3,23,22,498
2020,3,23,23,282
2020,3,24,0,31
2020,3,24,1,3
2020,3,24,2,1
2020,3,24,3,2
2020,3,24,5,144
2020,3,24,6,1592
2020,3,24,7,3800
2020,3,24,8,3372
2020,3,24,9,1887
2020,3,24,10,1335
2020,3,24,11,1231
2020,3,24,12,1236
2020,3,24,13,1487
2020,3,24,14,1611
2020,3,24,15,1676
2020,3,24,16,2245
2020,3,24,17,3209
2020,3,24,18,3238
2020,3,24,19,1832
2020,3,24,20,948
2020,3,24,21,550
2020,3,24,22,412
2020,3,24,23,242
2020,3,25,0,27
2020,3,25,1,2
2020,3,25,3,1
2020,3,25,4,3
2020,3,25,5,124
2020,3,25,6,1450
2020,3,25,7,3472
2020,3,25,8,3259
2020,3,25,9,1674
2020,3,25,10,1269
2020,3,25,11,1122
2020,3,25,12,1189
2020,3,25,13,1357
2020,3,25,14,1571
2020,3,25,15,1682
2020,3,25,16,2064
2020,3,25,17,3051
2020,3,25,18,3014
2020,3,25,19,1766
2020,3,25,20,970
2020,3,25,21,529
2020,3,25,22,394
2020,3,25,23,240
2020,3,26,0,21
2020,3,26,1,1
2020,3,26,2,4
2020,3,26,5,146
2020,3,26,6,1347
2020,3,26,7,3373
2020,3,26,8,2988
2020,3,26,9,1672
2020,3,26,10,1225
2020,3,26,11,1136
2020,3,26,12,1175
2020,3,26,13,1284
2020,3,26,14,1578
2020,3,26,15,1676
2020,3,26,16,2003
2020,3,26,17,2862
2020,3,26,18,2829
2020,3,26,19,1695
2020,3,26,20,993
2020,3,26,21,549
2020,3,26,22,423
2020,3,26,23,231
2020,3,27,0,23
2020,3,27,1,2
2020,3,27,2,2
2020,3,27,3,6
2020,3,27,4,5
2020,3,27,5,134
2020,3,27,6,1214
2020,3,27,7,3080
2020,3,27,8,2765
2020,3,27,9,1591
2020,3,27,10,1170
2020,3,27,11,1024
2020,3,27,12,1110
2020,3,27,13,1238
2020,3,27,14,1564
2020,3,27,15,1616
2020,3,27,16,1962
2020,3,27,17,2697
2020,3,27,18,2849
2020,3,27,19,1861
2020,3,27,20,1060
2020,3,27,21,586
2020,3,27,22,406
2020,3,27,23,234
2020,3,28,0,27
2020,3,28,1,1
2020,3,28,2,4
2020,3,28,3,4
2020,3,28,4,2
2020,3,28,5,94
2020,3,28,6,883
2020,3,28,7,1627
2020,3,28,8,1535
2020,3,28,9,973
2020,3,28,10,784
2020,3,28,11,702
2020,3,28,12,914
2020,3,28,13,1087
2020,3,28,14,1214
2020,3,28,15,1216
2020,3,28,16,1297
2020,3,28,17,1501
2020,3,28,18,1450
2020,3,28,19,1103
2020,3,28,20,786
2020,3,28,21,474
2020,3,28,22,333
2020,3,28,23,186
2020,3,29,0,18
2020,3,29,2,1
2020,3,29,4,1
2020,3,29,5,41
2020,3,29,6,463
2020,3,29,7,810
2020,3,29,8,748
2020,3,29,9,511
2020,3,29,10,440
2020,3,29,11,455
2020,3,29,12,479
2020,3,29,13,556
2020,3,29,14,725
2020,3,29,15,787
2020,3,29,16,785
2020,3,29,17,862
2020,3,29,18,876
2020,3,29,19,754
2020,3,29,20,690
2020,3,29,21,437
2020,3,29,22,346
2020,3,29,23,163
2020,3,30,0,16
2020,3,30,1,2
2020,3,30,2,1
2020,3,30,4,1
2020,3,30,5,124
2020,3,30,6,1240
2020,3,30,7,3096
2020,3,30,8,2642
2020,3,30,9,1489
2020,3,30,10,1138
2020,3,30,11,1034
2020,3,30,12,996
2020,3,30,13,1117
2020,3,30,14,1270
2020,3,30,15,1381
2020,3,30,16,1701
2020,3,30,17,2542
2020,3,30,18,2522
2020,3,30,19,1624
2020,3,30,20,926
2020,3,30,21,500
2020,3,30,22,350
2020,3,30,23,189
2020,3,31,0,23
2020,3,31,3,4
2020,3,31,5,107
2020,3,31,6,1069
2020,3,31,7,2559
2020,3,31,8,2340
2020,3,31,9,1318
2020,3,31,10,947
2020,3,31,11,855
2020,3,31,12,886
2020,3,31,13,995
2020,3,31,14,1143
2020,3,31,15,1234
2020,3,31,16,1549
2020,3,31,17,2333
2020,3,31,18,2231
2020,3,31,19,1323
2020,3,31,20,759
2020,3,31,21,388
2020,3,31,22,319
2020,3,31,23,200
2020,4,1,0,22
2020,4,1,1,6
2020,4,1,2,1
2020,4,1,3,8
2020,4,1,5,94
2020,4,1,6,1122
2020,4,1,7,2590
2020,4,1,8,2398
2020,4,1,9,1311
2020,4,1,10,1021
2020,4,1,11,865
2020,4,1,12,935
2020,4,1,13,1009
2020,4,1,14,1216
2020,4,1,15,1360
2020,4,1,16,1740
2020,4,1,17,2389
2020,4,1,18,2357
2020,4,1,19,1447
2020,4,1,20,843
2020,4,1,21,449
2020,4,1,22,402
2020,4,1,23,215
2020,4,2,0,21
2020,4,2,1,5
2020,4,2,2,6
2020,4,2,3,2
2020,4,2,4,2
2020,4,2,5,92
2020,4,2,6,1039
2020,4,2,7,2343
2020,4,2,8,2196
2020,4,2,9,1246
2020,4,2,10,895
2020,4,2,11,823
2020,4,2,12,830
2020,4,2,13,941
2020,4,2,14,1143
2020,4,2,15,1169
2020,4,2,16,1434
2020,4,2,17,2140
2020,4,2,18,1941
2020,4,2,19,1136
2020,4,2,20,670
2020,4,2,21,361
2020,4,2,22,258
2020,4,2,23,161
2020,4,3,0,24
2020,4,3,1,2
2020,4,3,2,2
2020,4,3,3,2
2020,4,3,4,3
2020,4,3,5,99
2020,4,3,6,1000
2020,4,3,7,2319
2020,4,3,8,2163
2020,4,3,9,1294
2020,4,3,10,927
2020,4,3,11,866
2020,4,3,12,843
2020,4,3,13,965
2020,4,3,14,1103
2020,4,3,15,1177
2020,4,3,16,1499
2020,4,3,17,2129
2020,4,3,18,2254
2020,4,3,19,1404
2020,4,3,20,911
2020,4,3,21,554
2020,4,3,22,415
2020,4,3,23,189
2020,4,4,0,21
2020,4,4,1,2
2020,4,4,2,1
2020,4,4,3,5
2020,4,4,4,10
2020,4,4,5,63
2020,4,4,6,691
2020,4,4,7,1405
2020,4,4,8,1281
2020,4,4,9,819
2020,4,4,10,610
2020,4,4,11,556
2020,4,4,12,719
2020,4,4,13,840
2020,4,4,14,919
2020,4,4,15,999
2020,4,4,16,928
2020,4,4,17,1224
2020,4,4,18,1190
2020,4,4,19,915
2020,4,4,20,685
2020,4,4,21,403
2020,4,4,22,257
2020,4,4,23,169
2020,4,5,0,22
2020,4,5,4,1
2020,4,5,5,60
2020,4,5,6,353
2020,4,5,7,732
2020,4,5,8,572
2020,4,5,9,420
2020,4,5,10,356
2020,4,5,11,372
2020,4,5,12,378
2020,4,5,13,475
2020,4,5,14,501
2020,4,5,15,623
2020,4,5,16,596
2020,4,5,17,618
2020,4,5,18,675
2020,4,5,19,564
2020,4,5,20,572
2020,4,5,21,296
2020,4,5,22,206
2020,4,5,23,121
2020,4,6,0,13
2020,4,6,1,3
2020,4,6,2,3
2020,4,6,3,1
2020,4,6,4,1
2020,4,6,5,94
2020,4,6,6,1069
2020,4,6,7,2431
2020,4,6,8,2244
2020,4,6,9,1354
2020,4,6,10,955
2020,4,6,11,860
2020,4,6,12,818
2020,4,6,13,911
2020,4,6,14,988
2020,4,6,15,1086
2020,4,6,16,1405
2020,4,6,17,2151
2020,4,6,18,2053
2020,4,6,19,1186
2020,4,6,20,742
2020,4,6,21,51
2020,4,6,22,4
2020,4,6,23,8
2020,4,7,0,5
2020,4,7,1,1
2020,4,7,2,3
2020,4,7,3,1
2020,4,7,4,8
2020,4,7,5,88
2020,4,7,6,984
2020,4,7,7,2269
2020,4,7,8,2073
2020,4,7,9,1163
2020,4,7,10,855
2020,4,7,11,688
2020,4,7,12,771
2020,4,7,13,822
2020,4,7,14,914
2020,4,7,15,1034
2020,4,7,16,1287
2020,4,7,17,1966
2020,4,7,18,1919
2020,4,7,19,1207
2020,4,7,20,827
2020,4,7,21,78
2020,4,7,22,6
2020,4,8,0,6
2020,4,8,1,3
2020,4,8,3,7
2020,4,8,5,86
2020,4,8,6,940
2020,4,8,7,2067
2020,4,8,8,1936
2020,4,8,9,1182
2020,4,8,10,844
2020,4,8,11,693
2020,4,8,12,734
2020,4,8,13,800
2020,4,8,14,944
2020,4,8,15,1028
2020,4,8,16,1288
2020,4,8,17,1970
2020,4,8,18,1917
2020,4,8,19,1129
2020,4,8,20,815
2020,4,8,21,56
2020,4,8,22,1
2020,4,8,23,3
2020,4,9,0,7
2020,4,9,1,1
2020,4,9,2,5
2020,4,9,3,3
2020,4,9,5,89
2020,4,9,6,984
2020,4,9,7,2161
2020,4,9,8,2090
2020,4,9,9,1188
2020,4,9,10,867
2020,4,9,11,742
2020,4,9,12,751
2020,4,9,13,804
2020,4,9,14,976
2020,4,9,15,1133
2020,4,9,16,1316
2020,4,9,17,2042
2020,4,9,18,2064
2020,4,9,19,1222
2020,4,9,20,833
2020,4,9,21,68
2020,4,9,22,5
2020,4,9,23,3
2020,4,10,0,5
2020,4,10,1,3
2020,4,10,3,6
2020,4,10,5,98
2020,4,10,6,979
2020,4,10,7,2086
2020,4,10,8,2083
2020,4,10,9,1247
2020,4,10,10,860
2020,4,10,11,793
2020,4,10,12,807
2020,4,10,13,942
2020,4,10,14,1024
2020,4,10,15,1091
2020,4,10,16,1355
2020,4,10,17,2085
2020,4,10,18,2013
2020,4,10,19,1275
2020,4,10,20,860
2020,4,10,21,69
2020,4,10,22,1
2020,4,10,23,1
2020,4,11,1,1
2020,4,11,2,1
2020,4,11,4,2
2020,4,11,5,1
2020,4,11,6,2
2020,4,11,7,1
2020,4,11,10,1
2020,4,11,18,2
2020,4,11,19,1
2020,4,11,20,1
2020,4,11,23,1
2020,4,12,7,2
2020,4,12,15,1
2020,4,12,18,5
2020,4,12,19,1
2020,4,12,20,1
2020,4,12,22,2
2020,4,13,0,9
2020,4,13,1,14
2020,4,13,2,1
2020,4,13,3,4
2020,4,13,4,5
2020,4,13,5,95
2020,4,13,6,1148
2020,4,13,7,2436
2020,4,13,8,2080
2020,4,13,9,1339
2020,4,13,10,990
2020,4,13,11,855
2020,4,13,12,862
2020,4,13,13,1006
2020,4,13,14,1169
2020,4,13,15,1208
2020,4,13,16,1465
2020,4,13,17,2206
2020,4,13,18,2113
2020,4,13,19,1371
2020,4,13,20,885
2020,4,13,21,69
2020,4,13,22,2
2020,4,13,23,3
2020,4,14,0,2
2020,4,14,1,1
2020,4,14,2,2
2020,4,14,3,1
2020,4,14,5,93
2020,4,14,6,991
2020,4,14,7,2249
2020,4,14,8,2049
2020,4,14,9,1197
2020,4,14,10,915
2020,4,14,11,790
2020,4,14,12,791
2020,4,14,13,900
2020,4,14,14,993
2020,4,14,15,1104
2020,4,14,16,1354
2020,4,14,17,2033
2020,4,14,18,2011
2020,4,14,19,1217
2020,4,14,20,786
2020,4,14,21,73
2020,4,14,22,1
2020,4,14,23,1
2020,4,15,0,5
2020,4,15,1,1
2020,4,15,2,2
2020,4,15,3,1
2020,4,15,5,88
2020,4,15,6,958
2020,4,15,7,2076
2020,4,15,8,2047
2020,4,15,9,1195
2020,4,15,10,844
2020,4,15,11,763
2020,4,15,12,877
2020,4,15,13,831
2020,4,15,14,939
2020,4,15,15,1076
2020,4,15,16,1374
2020,4,15,17,2014
2020,4,15,18,1865
2020,4,15,19,1161
2020,4,15,20,757
2020,4,15,21,51
2020,4,15,22,3
2020,4,16,0,3
2020,4,16,1,2
2020,4,16,2,2
2020,4,16,3,1
2020,4,16,4,1
2020,4,16,5,79
2020,4,16,6,984
2020,4,16,7,2136
2020,4,16,8,1999
2020,4,16,9,1243
2020,4,16,10,799
2020,4,16,11,843
2020,4,16,12,867
2020,4,16,13,970
2020,4,16,14,1075
2020,4,16,15,1096
2020,4,16,16,1360
2020,4,16,17,1944
2020,4,16,18,2074
2020,4,16,19,1298
2020,4,16,20,865
2020,4,16,21,105
2020,4,16,22,2
2020,4,16,23,1
2020,4,17,0,1
2020,4,17,1,1
2020,4,17,2,3
2020,4,17,3,2
2020,4,17,5,93
2020,4,17,6,987
2020,4,17,7,2155
2020,4,17,8,2102
2020,4,17,9,1310
2020,4,17,10,942
2020,4,17,11,879
2020,4,17,12,989
2020,4,17,13,997
2020,4,17,14,1123
2020,4,17,15,1183
2020,4,17,16,1547
2020,4,17,17,2147
2020,4,17,18,2073
2020,4,17,19,1408
2020,4,17,20,978
2020,4,17,21,110
2020,4,17,23,1
2020,4,18,6,129
2020,4,18,7,275
2020,4,18,8,186
2020,4,18,9,89
2020,4,18,10,7
2020,4,18,11,1
2020,4,18,16,69
2020,4,18,17,193
2020,4,18,18,223
2020,4,18,19,227
2020,4,18,20,23
2020,4,19,0,2
2020,4,19,4,2
2020,4,19,6,96
2020,4,19,7,213
2020,4,19,8,153
2020,4,19,9,63
2020,4,19,10,62
2020,4,19,16,38
2020,4,19,17,123
2020,4,19,18,183
