,Unnamed: 0,datetime,NUMBER_OF_PASSENGER_y,temp,humidity,snowdepth,windspeed,sealevelpressure,visibility,uvindex,severerisk,Clear,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy","Snow, Rain, Partially cloudy",AVERAGE_SPEED,weekDay
3504,3504,2020-06-10 11:00:00,3763,24.6,52.2,0.0,23.7,1007.6,11.4,7,,0,0,1,0,0,0,55,2
3505,3505,2020-06-10 12:00:00,3846,24.6,52.2,0.0,23.7,1007.6,11.4,7,,0,0,1,0,0,0,54,2
3506,3506,2020-06-10 13:00:00,4273,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,54,2
3507,3507,2020-06-10 14:00:00,4573,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,53,2
3508,3508,2020-06-10 15:00:00,4513,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,53,2
3509,3509,2020-06-10 16:00:00,5259,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,55,2
3510,3510,2020-06-10 17:00:00,7662,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,55,2
3511,3511,2020-06-10 18:00:00,9236,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,53,2
3512,3512,2020-06-10 19:00:00,6138,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,54,2
3513,3513,2020-06-10 20:00:00,4054,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,56,2
3514,3514,2020-06-10 21:00:00,2234,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,56,2
3515,3515,2020-06-10 22:00:00,1430,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,58,2
3516,3516,2020-06-10 23:00:00,847,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,62,2
3517,3517,2020-06-11 00:00:00,36,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,64,3
3518,3518,2020-06-11 01:00:00,1,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,67,3
3519,3519,2020-06-11 02:00:00,5,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,72,3
3520,3520,2020-06-11 03:00:00,5,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,73,3
3521,3521,2020-06-11 04:00:00,3,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,74,3
3522,3522,2020-06-11 05:00:00,258,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,71,3
3523,3523,2020-06-11 06:00:00,2324,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,66,3
3524,3524,2020-06-11 07:00:00,6491,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,60,3
3525,3525,2020-06-11 08:00:00,7403,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,57,3
3526,3526,2020-06-11 09:00:00,4716,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,56,3
3527,3527,2020-06-11 10:00:00,3839,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,57,3
3528,3528,2020-06-11 11:00:00,3629,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,55,3
3529,3529,2020-06-11 12:00:00,3575,22.8,74.2,0.0,16.0,1006.6,11.3,7,,1,0,0,0,0,0,55,3
3530,3530,2020-06-11 13:00:00,3962,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,56,3
3531,3531,2020-06-11 14:00:00,4155,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,57,3
3532,3532,2020-06-11 15:00:00,4293,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,57,3
3533,3533,2020-06-11 16:00:00,5061,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,55,3
3534,3534,2020-06-11 17:00:00,7452,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,55,3
3535,3535,2020-06-11 18:00:00,9238,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,54,3
3536,3536,2020-06-11 19:00:00,5758,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,54,3
3537,3537,2020-06-11 20:00:00,3747,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,58,3
3538,3538,2020-06-11 21:00:00,2188,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,58,3
3539,3539,2020-06-11 22:00:00,1701,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,60,3
3540,3540,2020-06-11 23:00:00,866,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,62,3
3541,3541,2020-06-12 00:00:00,37,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,64,4
3542,3542,2020-06-12 01:00:00,6,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,66,4
3543,3543,2020-06-12 02:00:00,2,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,72,4
3544,3544,2020-06-12 03:00:00,26,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,72,4
3545,3545,2020-06-12 04:00:00,2,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,74,4
3546,3546,2020-06-12 05:00:00,269,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,72,4
3547,3547,2020-06-12 06:00:00,2346,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,66,4
3548,3548,2020-06-12 07:00:00,6419,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,60,4
3549,3549,2020-06-12 08:00:00,7542,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,58,4
3550,3550,2020-06-12 09:00:00,4753,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,56,4
3551,3551,2020-06-12 10:00:00,3906,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,56,4
3552,3552,2020-06-12 11:00:00,3762,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,56,4
3553,3553,2020-06-12 12:00:00,3885,22.8,68.4,0.0,19.9,1006.3,11.3,7,,0,1,0,0,0,0,56,4
3554,3554,2020-06-12 13:00:00,4088,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,55,4
3555,3555,2020-06-12 14:00:00,4674,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,55,4
3556,3556,2020-06-12 15:00:00,4715,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,54,4
3557,3557,2020-06-12 16:00:00,5565,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,55,4
3558,3558,2020-06-12 17:00:00,8030,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,55,4
3559,3559,2020-06-12 18:00:00,9689,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,56,4
3560,3560,2020-06-12 19:00:00,6543,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,53,4
3561,3561,2020-06-12 20:00:00,4264,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,56,4
3562,3562,2020-06-12 21:00:00,2588,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,58,4
3563,3563,2020-06-12 22:00:00,1838,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,59,4
3564,3564,2020-06-12 23:00:00,1083,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,62,4
3565,3565,2020-06-13 00:00:00,48,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,64,5
3566,3566,2020-06-13 01:00:00,1,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,66,5
3567,3567,2020-06-13 02:00:00,2,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,71,5
3568,3568,2020-06-13 05:00:00,174,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,73,5
3569,3569,2020-06-13 06:00:00,1486,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,69,5
3570,3570,2020-06-13 07:00:00,3160,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,64,5
3571,3571,2020-06-13 08:00:00,3867,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,63,5
3572,3572,2020-06-13 09:00:00,3046,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,61,5
3573,3573,2020-06-13 10:00:00,2876,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,58,5
3574,3574,2020-06-13 11:00:00,3181,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,57,5
3575,3575,2020-06-13 12:00:00,3704,21.9,70.5,0.0,15.8,1006.2,11.4,6,,0,0,0,0,1,0,60,5
3576,3576,2020-06-13 13:00:00,4438,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,55,5
3577,3577,2020-06-13 14:00:00,4904,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,51,5
3578,3578,2020-06-13 15:00:00,4714,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,51,5
3579,3579,2020-06-13 16:00:00,4879,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,51,5
3580,3580,2020-06-13 17:00:00,5221,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,51,5
3581,3581,2020-06-13 18:00:00,5286,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,53,5
3582,3582,2020-06-13 19:00:00,4651,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,54,5
3583,3583,2020-06-13 20:00:00,4104,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,54,5
3584,3584,2020-06-13 21:00:00,2735,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,55,5
3585,3585,2020-06-13 22:00:00,1889,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,56,5
3586,3586,2020-06-13 23:00:00,1129,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,57,5
3587,3587,2020-06-14 00:00:00,54,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,58,6
3588,3588,2020-06-14 05:00:00,100,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,71,6
3589,3589,2020-06-14 06:00:00,709,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,69,6
3590,3590,2020-06-14 07:00:00,1360,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,66,6
3591,3591,2020-06-14 08:00:00,1762,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,64,6
3592,3592,2020-06-14 09:00:00,1723,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,60,6
3593,3593,2020-06-14 10:00:00,2018,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,60,6
3594,3594,2020-06-14 11:00:00,2219,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,59,6
3595,3595,2020-06-14 12:00:00,2948,22.0,76.1,0.0,17.4,1006.3,11.4,3,,0,0,0,0,1,0,58,6
3596,3596,2020-06-14 13:00:00,3452,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,56,6
3597,3597,2020-06-14 14:00:00,3438,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,56,6
3598,3598,2020-06-14 15:00:00,3498,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,56,6
3599,3599,2020-06-14 16:00:00,3578,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,56,6
3600,3600,2020-06-14 17:00:00,3703,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,56,6
3601,3601,2020-06-14 18:00:00,3836,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,57,6
3602,3602,2020-06-14 19:00:00,3388,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,61,6
3603,3603,2020-06-14 20:00:00,3396,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,61,6
3604,3604,2020-06-14 21:00:00,2252,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,60,6
3605,3605,2020-06-14 22:00:00,1725,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,60,6
3606,3606,2020-06-14 23:00:00,942,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,62,6
3607,3607,2020-06-15 00:00:00,33,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,62,0
3608,3608,2020-06-15 02:00:00,2,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,70,0
3609,3609,2020-06-15 04:00:00,1,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,74,0
3610,3610,2020-06-15 05:00:00,275,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,71,0
3611,3611,2020-06-15 06:00:00,2518,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,64,0
3612,3612,2020-06-15 07:00:00,7306,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,61,0
3613,3613,2020-06-15 08:00:00,8644,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,58,0
3614,3614,2020-06-15 09:00:00,5286,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,56,0
3615,3615,2020-06-15 10:00:00,4323,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,58,0
3616,3616,2020-06-15 11:00:00,4033,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,57,0
3617,3617,2020-06-15 12:00:00,4036,22.9,77.8,1.0,25.7,1007.5,10.9,4,,0,0,0,0,1,0,58,0
3618,3618,2020-06-15 13:00:00,4255,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,57,0
3619,3619,2020-06-15 14:00:00,4570,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,54,0
3620,3620,2020-06-15 15:00:00,4499,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,55,0
3621,3621,2020-06-15 16:00:00,5250,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,55,0
3622,3622,2020-06-15 17:00:00,7774,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,55,0
3623,3623,2020-06-15 18:00:00,9496,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,54,0
3624,3624,2020-06-15 19:00:00,6132,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,53,0
3625,3625,2020-06-15 20:00:00,3647,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,56,0
3626,3626,2020-06-15 21:00:00,2155,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,58,0
3627,3627,2020-06-15 22:00:00,1543,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,60,0
3628,3628,2020-06-15 23:00:00,839,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,62,0
3629,3629,2020-06-16 00:00:00,20,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,65,1
3630,3630,2020-06-16 01:00:00,7,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,68,1
3631,3631,2020-06-16 02:00:00,1,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,72,1
3632,3632,2020-06-16 03:00:00,1,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,72,1
3633,3633,2020-06-16 04:00:00,1,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,74,1
3634,3634,2020-06-16 05:00:00,267,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,72,1
3635,3635,2020-06-16 06:00:00,2499,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,65,1
3636,3636,2020-06-16 07:00:00,7115,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,61,1
3637,3637,2020-06-16 08:00:00,8982,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,60,1
3638,3638,2020-06-16 09:00:00,5729,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,58,1
3639,3639,2020-06-16 10:00:00,4542,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,57,1
3640,3640,2020-06-16 11:00:00,4293,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,56,1
3641,3641,2020-06-16 12:00:00,4613,24.0,71.4,0.0,23.7,1007.6,11.0,7,,0,0,0,0,1,0,55,1
3642,3642,2020-06-16 13:00:00,4476,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,55,1
3643,3643,2020-06-16 14:00:00,4741,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,56,1
3644,3644,2020-06-16 15:00:00,4880,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,57,1
3645,3645,2020-06-16 16:00:00,5502,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,57,1
3646,3646,2020-06-16 17:00:00,8188,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,57,1
3647,3647,2020-06-16 18:00:00,9901,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,55,1
3648,3648,2020-06-16 19:00:00,6504,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,54,1
3649,3649,2020-06-16 20:00:00,3975,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,57,1
3650,3650,2020-06-16 21:00:00,2374,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,58,1
3651,3651,2020-06-16 22:00:00,1680,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,59,1
3652,3652,2020-06-16 23:00:00,986,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,62,1
3653,3653,2020-06-17 00:00:00,37,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,64,2
3654,3654,2020-06-17 05:00:00,260,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,72,2
3655,3655,2020-06-17 06:00:00,2496,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,65,2
3656,3656,2020-06-17 07:00:00,7079,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,61,2
3657,3657,2020-06-17 08:00:00,8571,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,59,2
3658,3658,2020-06-17 09:00:00,5210,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,56,2
3659,3659,2020-06-17 10:00:00,4207,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,57,2
3660,3660,2020-06-17 11:00:00,4102,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,55,2
3661,3661,2020-06-17 12:00:00,4207,24.2,73.1,0.0,22.4,1006.4,11.0,7,,0,0,0,0,1,0,56,2
3662,3662,2020-06-17 13:00:00,4240,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,56,2
3663,3663,2020-06-17 14:00:00,4515,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,56,2
3664,3664,2020-06-17 15:00:00,4634,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,56,2
3665,3665,2020-06-17 16:00:00,5573,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,56,2
3666,3666,2020-06-17 17:00:00,8156,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,57,2
3667,3667,2020-06-17 18:00:00,9849,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,55,2
3668,3668,2020-06-17 19:00:00,6577,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,55,2
3669,3669,2020-06-17 20:00:00,4209,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,57,2
3670,3670,2020-06-17 21:00:00,2485,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,60,2
3671,3671,2020-06-17 22:00:00,1697,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,59,2
3672,3672,2020-06-17 23:00:00,1095,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,62,2
3673,3673,2020-06-18 00:00:00,56,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,63,3
3674,3674,2020-06-18 01:00:00,4,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,68,3
3675,3675,2020-06-18 03:00:00,1,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,73,3
3676,3676,2020-06-18 05:00:00,247,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,72,3
3677,3677,2020-06-18 06:00:00,2505,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,65,3
3678,3678,2020-06-18 07:00:00,7135,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,61,3
3679,3679,2020-06-18 08:00:00,8836,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,57,3
3680,3680,2020-06-18 09:00:00,5400,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,57,3
3681,3681,2020-06-18 10:00:00,3941,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,58,3
3682,3682,2020-06-18 11:00:00,3852,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,57,3
3683,3683,2020-06-18 12:00:00,3825,22.4,79.6,0.0,15.5,1008.2,12.5,4,,0,0,0,0,1,0,55,3
3684,3684,2020-06-18 13:00:00,3896,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,54,3
3685,3685,2020-06-18 14:00:00,3929,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,53,3
3686,3686,2020-06-18 15:00:00,4096,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,55,3
3687,3687,2020-06-18 16:00:00,5035,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,57,3
3688,3688,2020-06-18 17:00:00,7593,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,57,3
3689,3689,2020-06-18 18:00:00,9165,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,55,3
3690,3690,2020-06-18 19:00:00,6002,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,52,3
3691,3691,2020-06-18 20:00:00,3731,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,56,3
3692,3692,2020-06-18 21:00:00,2345,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,60,3
3693,3693,2020-06-18 22:00:00,1723,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,57,3
3694,3694,2020-06-18 23:00:00,866,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,61,3
3695,3695,2020-06-19 00:00:00,39,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,64,4
3696,3696,2020-06-19 01:00:00,1,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,67,4
3697,3697,2020-06-19 03:00:00,2,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,74,4
3698,3698,2020-06-19 04:00:00,2,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,74,4
3699,3699,2020-06-19 05:00:00,258,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,72,4
3700,3700,2020-06-19 06:00:00,2517,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,65,4
3701,3701,2020-06-19 07:00:00,6969,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,59,4
3702,3702,2020-06-19 08:00:00,8298,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,57,4
3703,3703,2020-06-19 09:00:00,5039,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,56,4
3704,3704,2020-06-19 10:00:00,4062,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,57,4
3705,3705,2020-06-19 11:00:00,4020,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,56,4
3706,3706,2020-06-19 12:00:00,3550,22.0,81.0,0.0,8.5,1009.5,12.9,4,,0,0,0,0,1,0,55,4
3707,3707,2020-06-19 13:00:00,3926,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,55,4
3708,3708,2020-06-19 14:00:00,4294,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,54,4
3709,3709,2020-06-19 15:00:00,4713,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,51,4
3710,3710,2020-06-19 16:00:00,5410,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,52,4
3711,3711,2020-06-19 17:00:00,7721,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,53,4
3712,3712,2020-06-19 18:00:00,9567,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,53,4
3713,3713,2020-06-19 19:00:00,6395,23.5,73.3,0.2,9.8,1008.8,13.7,7,,0,0,0,0,1,0,52,4
