name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Istanbul,Turkey",2020-07-23,28.7,22.4,25.6,30.9,22.4,26.4,20.1,72,0,0,0,,,0,33.5,27.6,42.3,1011,12.7,13.3,185.1,16.1,7,,2020-07-23T05:51:41,2020-07-23T20:28:56,0.05,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-24,28.6,22.5,25.4,29.7,22.5,25.7,18.8,67.9,0,0,0,,,0,33.5,31.5,54.8,1009.8,4.8,13.3,185.4,16.1,7,,2020-07-24T05:52:35,2020-07-24T20:28:04,0.09,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-25,27.6,21.8,24.7,29.1,21.8,24.9,18.5,68.7,0,0,0,,,0,29.5,26.3,45.3,1009.2,25.6,13.3,161.6,13.9,7,,2020-07-25T05:53:30,2020-07-25T20:27:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-26,28.6,21.9,25.5,30.3,21.9,26.3,19.4,70,0,0,0,,,0,24.1,18.8,139,1009.4,14.7,13.3,179.3,15.6,6,,2020-07-26T05:54:25,2020-07-26T20:26:14,0.19,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-27,29.5,21.8,25.6,32.2,21.8,26.4,20,72.4,0,0,0,,,0,24.1,21.2,165.7,1011.7,22.7,13,156.9,13.5,6,,2020-07-27T05:55:20,2020-07-27T20:25:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7145,17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-28,29.2,22.6,25.9,31.8,22.6,27,20.9,74.6,0,0,0,,,0,20.5,22.1,56.8,1012.6,19.6,13.2,172,15,7,,2020-07-28T05:56:17,2020-07-28T20:24:17,0.31,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-29,31.1,21,26.8,33,21,27.8,18.4,60.7,0,0,0,,,0,25.9,19.5,60.1,1013.8,0.2,13.3,175.3,15.1,7,,2020-07-29T05:57:13,2020-07-29T20:23:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-30,29.9,23.1,26.8,32.9,23.1,28.2,20.8,70.3,0,0,0,,,0,27.7,21.9,43.7,1015.1,13.1,13.2,173.3,14.8,7,,2020-07-30T05:58:10,2020-07-30T20:22:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-07-31,29.3,23.2,26.3,32.4,23.2,27.5,21.1,73.3,0,0,0,,,0,18.4,19.9,62.6,1012,17.2,13.3,179.5,15.5,7,,2020-07-31T05:59:07,2020-07-31T20:21:09,0.45,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-01,29.5,22.2,26,32.4,22.2,27.2,20.7,72.7,0,0,0,,,0,24.1,22.4,107.8,1008.4,18.5,13.3,162.8,14.1,6,,2020-08-01T06:00:05,2020-08-01T20:20:03,0.47,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-02,28.7,22.3,25.5,29.3,22.3,25.8,18,64.1,0,0,0,,,0,29.5,26.6,59.1,1010.4,7,13.3,167.9,14.5,6,,2020-08-02T06:01:03,2020-08-02T20:18:56,0.49,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-03,27.9,21.9,24.7,28.5,21.9,24.9,17,62.6,0,0,0,,,0,29.5,27.9,50.6,1011.9,18.8,13.3,169,14.6,7,,2020-08-03T06:02:01,2020-08-03T20:17:48,0.5,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-04,27.8,21.9,24.8,29.5,21.9,25.3,18.8,69.3,0,0,0,,,0,20.5,24.4,56.8,1009.4,24.3,13.3,157.5,13.7,6,,2020-08-04T06:03:00,2020-08-04T20:16:38,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-05,28.6,21.9,25.2,29.4,21.9,25.6,18,65.1,0,0,0,,,0,22.3,24.4,60.8,1008.9,13.1,13.1,171.2,14.8,7,,2020-08-05T06:03:58,2020-08-05T20:15:26,0.52,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-06,28.5,22.1,25.4,30.8,22.1,26.3,20.1,72.8,0,0,0,,,0,22.3,27.5,38,1010.3,22.5,13.1,138.9,12.2,5,,2020-08-06T06:04:57,2020-08-06T20:14:14,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-07,29.1,23.4,26.1,32,23.4,27,20.8,73.2,0,0,0,,,0,24.1,24,54,1009.1,14.3,13,161.8,13.8,6,,2020-08-07T06:05:57,2020-08-07T20:12:59,0.57,Clear,Clear conditions throughout the day.,clear-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-08,28.7,24.6,26.4,32.2,24.6,27.7,21.9,76.4,0,0,0,,,0,18.4,27,52.5,1006.6,52.7,13,85.7,7.3,5,,2020-08-08T06:06:56,2020-08-08T20:11:44,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7145,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-09,29,24.8,26.5,32.4,24.8,27.8,21.9,76,0,0,0,,,0,27.7,32.4,60.8,1006.9,48.1,13.1,116.8,10.1,6,,2020-08-09T06:07:55,2020-08-09T20:10:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-10,29.8,23.5,26.4,31.4,23.5,27.2,20.1,69,0,0,0,,,0,22.3,28.5,70.9,1010.2,27.2,13,214.8,18.6,8,,2020-08-10T06:08:55,2020-08-10T20:09:09,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-11,29.3,22.1,26.2,30.6,22.1,26.9,19.3,66.6,0,0,0,,,0,20.5,24.1,48.2,1013,7.1,13,315.7,27.1,9,,2020-08-11T06:09:54,2020-08-11T20:07:50,0.74,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-12,29.8,22.8,26.5,31.3,22.8,27.1,18.5,62.8,0,0,0,,,0,25.9,22.1,44.4,1012.8,2,13,261.5,22.7,9,,2020-08-12T06:10:54,2020-08-12T20:06:29,0.79,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-13,29.4,22.5,26.1,31.5,22.5,27.1,19.9,69.1,0,0,0,,,0,14.8,24.8,61,1013.8,15,13.2,222.9,19.3,8,,2020-08-13T06:11:54,2020-08-13T20:05:08,0.84,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,remote,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-14,27.4,22.3,25,27.6,22.3,25.1,17.2,63.4,0,0,0,,,0,25.9,23.7,53.2,1013.8,4.6,13,225.2,19.5,8,,2020-08-14T06:12:54,2020-08-14T20:03:45,0.89,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-15,28.2,21.1,24.7,29.1,21.1,24.9,16.3,60,0,0,0,,,0,33.5,25.3,54.9,1012.6,7.9,13,308.5,26.8,9,,2020-08-15T06:13:54,2020-08-15T20:02:21,0.93,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-16,27,21.5,24.2,27.5,21.5,24.3,16.2,61.3,0,0,0,,,0,27.7,27.8,71.7,1011.7,20.7,13.3,162.2,14.1,7,,2020-08-16T06:14:54,2020-08-16T20:00:57,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-17,26.5,21.5,24.1,26.5,21.5,24.1,15.2,57.8,0,0,0,,,0,27.7,27,72.3,1012.5,24.8,13.3,136.5,11.9,6,,2020-08-17T06:15:54,2020-08-17T19:59:31,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-18,26.7,20.8,23.9,27.8,20.8,24,17.1,65.8,0,0,0,,,0,22.3,23.7,47,1009.5,27.7,13.3,144.6,12.4,6,,2020-08-18T06:16:53,2020-08-18T19:58:04,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-19,27.5,20,24.3,29.1,20,24.7,18.2,69.7,0,0,0,,,0,24.1,21.1,81.3,1006.4,12.7,13.3,204.6,17.6,8,,2020-08-19T06:17:53,2020-08-19T19:56:36,0,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-20,25.4,19.6,22.6,25.4,19.6,22.6,17.8,74.7,5.14,100,4.17,rain,,0,31.7,10.1,183,1007.7,39.9,12.7,250.6,21.7,8,,2020-08-20T06:18:53,2020-08-20T19:55:07,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-21,27.8,21,24,29.7,21,24.3,19.2,74.8,4.42,100,8.33,rain,,0.7,24.1,18.6,121,1012.3,40.7,13.3,193.7,16.7,9,,2020-08-21T06:19:53,2020-08-21T19:53:38,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-22,29.1,20.1,24.9,32.4,20.1,25.8,20.1,75.4,0,0,0,,,0,18.4,20.5,134.5,1013.9,4.5,12.8,192.2,16.6,8,,2020-08-22T06:20:53,2020-08-22T19:52:07,0.08,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-23,28.5,21.5,25.1,30.2,21.5,25.6,19.5,71.9,0,0,0,,,0,22.3,23.1,47.6,1011.7,18.9,13.2,151.9,13.1,7,,2020-08-23T06:21:53,2020-08-23T19:50:36,0.13,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-24,28.4,22,25,30.9,22,25.6,19.7,72.7,0,0,0,,,0,20.5,26.6,58.5,1009.7,17.5,13.3,172.5,15.1,6,,2020-08-24T06:22:53,2020-08-24T19:49:03,0.18,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-25,28.1,21.9,25,29.1,21.9,25.4,18.3,66.8,0,0,0,,,0,22.3,20.5,92.1,1009.7,5.6,13.3,196.2,17,7,,2020-08-25T06:23:53,2020-08-25T19:47:31,0.24,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-26,27.7,21,24.6,29,21,25.1,19,71.2,0,0,0,,,,25.9,20.2,46.1,1012.2,21.6,13.3,173.1,15.1,7,,2020-08-26T06:24:52,2020-08-26T19:45:57,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-27,27.8,20.1,24.4,29.4,20.1,24.8,18.4,69.6,0,0,0,,,0,20.5,16.9,94.1,1011.8,22.3,13.3,199.4,17,8,,2020-08-27T06:25:52,2020-08-27T19:44:22,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-28,29.9,18.4,24.9,30.2,18.4,25.2,16.6,61,0,0,0,,,0,22.3,21.9,105.1,1011,0,13.3,293,25.2,9,,2020-08-28T06:26:52,2020-08-28T19:42:47,0.39,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-29,29.4,22.5,25.9,31.5,22.5,26.7,17.4,60.6,0,0,0,,,0,24.1,24.6,44.9,1011.3,4,13.3,290.1,25,9,,2020-08-29T06:27:52,2020-08-29T19:41:12,0.43,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-30,29,23.4,25.8,31.5,23.4,26.7,20.6,73.6,0,0,0,,,0,22.3,21.1,48.6,1012,21.1,13.3,225.8,19.4,8,,2020-08-30T06:28:51,2020-08-30T19:39:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-08-31,27.9,21.6,24.9,29.6,21.6,25.3,19.5,72.6,0,0,0,,,0,20.5,20.4,104.5,1011,33.5,13.2,166,14.4,8,,2020-08-31T06:29:51,2020-08-31T19:37:58,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-01,28.2,21.4,25.1,30.1,21.4,25.8,19.7,72.8,0,0,0,,,0,18.4,20.3,82.5,1006.5,10.7,13.3,197.3,16.8,8,,2020-09-01T06:30:50,2020-09-01T19:36:21,0.5,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-02,28.9,21.4,25,30.8,21.4,25.6,20,74.7,0.02,100,4.17,rain,,0,20.5,20.5,45,1010,6.4,12.8,187.1,16.2,8,,2020-09-02T06:31:50,2020-09-02T19:34:43,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-03,28.6,22,25.4,31,22,26.3,20.6,75.4,0,0,0,,,0,22.3,19.6,55.4,1013.9,10,13.3,188,16.3,7,,2020-09-03T06:32:49,2020-09-03T19:33:04,0.51,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-04,26.9,21.6,24,28.7,21.6,24,19.1,74.4,0.07,100,4.17,rain,,0,44.6,22.3,90.4,1015.3,51.9,13.1,64.8,5.7,4,,2020-09-04T06:33:49,2020-09-04T19:31:25,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-05,25,20.8,22.5,25,20.8,22.5,16.2,68.2,2.98,100,8.33,rain,,0.7,27.7,18.4,153.7,1016,44.7,13.1,125.7,10.9,8,,2020-09-05T06:34:48,2020-09-05T19:29:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-06,27.3,18,22.9,28.4,18,22.9,16.9,69.5,0,0,0,,,0,16.6,16.9,162.2,1013.7,5.1,13.1,234.6,20.4,8,,2020-09-06T06:35:47,2020-09-06T19:28:06,0.58,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-07,27.2,20.1,24,28.7,20.1,24.3,18.6,72.2,0,0,0,,,0,18.4,22.4,57.4,1014.6,6.8,12.9,175.4,15.2,7,,2020-09-07T06:36:47,2020-09-07T19:26:26,0.62,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-08,27.6,20.2,24.3,29.4,20.2,24.7,19.7,75.8,0,0,0,,,0,29.5,26.1,64,1018.5,29,13.2,233.2,20.2,8,,2020-09-08T06:37:46,2020-09-08T19:24:45,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-09,27.4,22.3,24.5,29,22.3,24.7,19.2,72.8,0,0,0,,,0,31.7,29.7,57.5,1020.5,30.7,13.1,190.7,16.6,8,,2020-09-09T06:38:46,2020-09-09T19:23:04,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-10,27.1,20.2,23.8,28.7,20.2,24,18.1,70.6,0,0,0,,,0,27.7,24,52.5,1014.8,18.4,13.1,177.7,15.3,8,,2020-09-10T06:39:45,2020-09-10T19:21:23,0.76,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-11,26.2,21.4,23.7,26.2,21.4,23.7,18.7,73.7,0,0,0,,,0,27.7,28.9,45.1,1012,37.5,13.1,62,5.3,2,,2020-09-11T06:40:44,2020-09-11T19:19:42,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-12,26.7,22.4,24.5,26.7,22.4,24.5,19.5,73.7,0,0,0,,,0,27.7,28.2,37.4,1014,49.5,13.2,251.1,21.7,8,,2020-09-12T06:41:44,2020-09-12T19:18:00,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-13,26.7,23.7,24.6,28.5,23.7,24.7,20.7,78.9,0.54,100,8.33,rain,,0,20.5,27.1,149.5,1017,68.2,13.3,71.5,6.2,3,,2020-09-13T06:42:43,2020-09-13T19:16:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-14,27.5,22.5,24.8,29.3,22.5,25.3,19.8,73.8,0,0,0,,,0,25.9,28.4,70.3,1019.8,32,13.2,238.8,20.7,8,,2020-09-14T06:43:43,2020-09-14T19:14:36,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-15,27.8,22.6,24.8,28.7,22.6,25,18.5,68.2,0,0,0,,,0,31.7,32.4,50.2,1019.4,9.9,13.3,150.4,13,7,,2020-09-15T06:44:43,2020-09-15T19:12:54,0.98,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-16,26.2,22.4,24.1,26.2,22.4,24.1,18.6,71.7,0,0,0,,,0,25.9,30.8,34.6,1017,32.4,13.3,244.3,21,8,,2020-09-16T06:45:42,2020-09-16T19:11:11,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-17,27.4,21.5,24.1,28.7,21.5,24.2,18.7,72.3,0,0,0,,,0,22.3,17.6,161,1013.7,31.4,13.3,233.9,20.2,8,,2020-09-17T06:46:42,2020-09-17T19:09:29,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-18,26.7,19.5,23.4,27.9,19.5,23.5,18.7,75.8,0,0,0,,,0,25.9,24.2,47.7,1014.9,26.7,13,221.2,19,7,,2020-09-18T06:47:42,2020-09-18T19:07:46,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-19,23.9,19.9,21.8,23.9,19.9,21.8,14.7,64.3,0.1,100,4.17,rain,,0,31.7,29.3,110,1018.4,53.9,13.3,230,20,8,,2020-09-19T06:48:42,2020-09-19T19:06:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-20,21.6,19.5,20.5,21.6,19.5,20.5,14.6,69.1,0.6,100,8.33,rain,,0,31.7,22.7,63.3,1016,75.2,13.1,153.8,13.4,5,,2020-09-20T06:49:42,2020-09-20T19:04:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-21,24.4,20.2,22.2,24.4,20.2,22.2,16.1,68.6,0.02,100,8.33,rain,,0,22.3,26.7,53.2,1016.6,56.5,13.3,209.1,18,7,,2020-09-21T06:50:42,2020-09-21T19:02:39,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-22,24.2,19.2,21.9,24.2,19.2,21.9,15.3,66.3,0,0,0,,,0,22.3,22.5,52.8,1017.5,38,13.1,227.5,19.7,8,,2020-09-22T06:51:42,2020-09-22T19:00:56,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-23,25,18.8,21.7,25,18.8,21.7,16.9,74.3,0,0,0,,,0,16.6,15.6,184,1015.2,39.3,13.1,214.3,18.6,7,,2020-09-23T06:52:42,2020-09-23T18:59:14,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-24,27.7,17.9,23,27.6,17.9,23,15.6,65.8,0,0,0,,,0,18.4,9.2,137.5,1012,16.3,12.7,199,17.2,7,,2020-09-24T06:53:43,2020-09-24T18:57:32,0.27,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-25,27.3,21.7,23.6,28.3,21.7,23.7,17.7,70,0.02,100,4.17,rain,,0,16.6,13.5,220.1,1009.5,25.5,12.8,214.2,18.4,7,,2020-09-25T06:54:44,2020-09-25T18:55:50,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-26,30.5,20.1,25.5,30,20.1,25.5,15.9,57.7,0,0,0,,,0,18.4,15.6,151.2,1003.2,17.8,13.1,165.9,14.3,5,,2020-09-26T06:55:44,2020-09-26T18:54:08,0.37,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-27,27.6,20.9,24.2,27.5,20.9,24.2,15.7,60.3,3.52,100,8.33,rain,,0,33.5,32.8,219.4,1010.5,25.8,13.2,223.7,19.2,8,,2020-09-27T06:56:45,2020-09-27T18:52:26,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-28,28.1,18.7,23.6,27.9,18.7,23.6,15,60,0,0,0,,,0,13,7.4,168,1016.1,9.6,13.3,203.9,17.4,7,,2020-09-28T06:57:47,2020-09-28T18:50:45,0.45,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-29,26.8,18.8,22.2,27.9,18.8,22.3,17.9,77,11.04,100,12.5,rain,,0,61.2,14.7,187.4,1010.6,37.7,12.7,195.6,17,7,,2020-09-29T06:58:48,2020-09-29T18:49:03,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-09-30,21.3,16.8,19.2,21.3,16.8,19.2,13.2,68.9,0.31,100,12.5,rain,,0,33.5,16,214.8,1009.2,37.7,13.2,124.5,10.7,6,,2020-09-30T06:59:50,2020-09-30T18:47:22,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-01,23,17.5,19.9,23,17.5,19.9,10.1,53.8,0,0,0,,,0,20.5,10.3,217.3,1008.9,16.5,13.3,214.8,18.7,7,,2020-10-01T07:00:52,2020-10-01T18:45:42,0.5,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-02,24.5,16.9,20.8,24.5,16.9,20.8,11.9,58,0,0,0,,,0,16.6,9.1,178.4,1013.6,3.3,13.3,209.9,18.2,7,,2020-10-02T07:01:54,2020-10-02T18:44:02,0.5,Clear,Clear conditions throughout the day.,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-03,25.7,15,21,25.7,15,21,12.7,60.4,0,0,0,,,0,16.6,13.3,106.6,1016.7,8.8,13.3,200.5,17.4,7,,2020-10-03T07:02:56,2020-10-03T18:42:22,0.52,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"Istanbul,Turkey",2020-10-04,28.5,16.4,22.4,27.9,16.4,22.3,12.3,54.5,0,0,0,,,0,16.6,6.8,128,1016.6,0.2,13.3,175,15.1,7,,2020-10-04T07:03:59,2020-10-04T18:40:42,0.53,Clear,Clear conditions throughout the day.,clear-day,"D8508,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
