fusedhour,toplam_yolcu,weekDay,datetime,temp,rain,"rain,snow",snow,AVERAGE_SPEED,trafficIndex
21,4899,0,2022-01-17 21:00:00,5.6,1,0,0,"56,290052485",55.080000000000005
22,3888,0,2022-01-17 22:00:00,5.6,1,0,0,"58,467811968",51.84
23,1685,0,2022-01-17 23:00:00,5.6,1,0,0,"60,885107875",48.6
0,89,1,2022-01-18 00:00:00,5.7,0,1,0,"62,256132399",45.36
5,541,1,2022-01-18 05:00:00,5.7,0,1,0,"65,052979326",45.0
6,4988,1,2022-01-18 06:00:00,5.7,0,1,0,"57,623642775",53.46
7,17039,1,2022-01-18 07:00:00,5.7,0,1,0,"53,372878036",59.94
8,20253,1,2022-01-18 08:00:00,5.7,0,1,0,"48,249956813",68.03999999999999
9,11858,1,2022-01-18 09:00:00,5.7,0,1,0,"49,278552221",66.42
10,8138,1,2022-01-18 10:00:00,5.7,0,1,0,"52,621436702",61.56000000000001
11,8120,1,2022-01-18 11:00:00,5.7,0,1,0,"52,551105378",61.56000000000001
12,9309,1,2022-01-18 12:00:00,5.7,0,1,0,"51,486466979",63.18000000000001
13,9198,1,2022-01-18 13:00:00,5.7,0,1,0,"52,018865468",61.56000000000001
14,9687,1,2022-01-18 14:00:00,5.7,0,1,0," 52,74094631",61.56000000000001
15,12172,1,2022-01-18 15:00:00,5.7,0,1,0,"51,651159973",63.18000000000001
16,13584,1,2022-01-18 16:00:00,5.7,0,1,0,"51,463068523",63.18000000000001
17,17975,1,2022-01-18 17:00:00,5.7,0,1,0,"51,377034562",63.18000000000001
18,22294,1,2022-01-18 18:00:00,5.7,0,1,0,"49,485969021",66.42
19,12946,1,2022-01-18 19:00:00,5.7,0,1,0,"47,888371705",69.66000000000001
20,6992,1,2022-01-18 20:00:00,5.7,0,1,0,"52,662382786",61.56000000000001
21,4775,1,2022-01-18 21:00:00,5.7,0,1,0,"56,473956259",55.080000000000005
22,3921,1,2022-01-18 22:00:00,5.7,0,1,0,"58,379836561",51.84
23,1829,1,2022-01-18 23:00:00,5.7,0,1,0,"59,594526959",50.22
0,55,2,2022-01-19 00:00:00,1.9,0,1,0,"61,451110473",46.980000000000004
5,492,2,2022-01-19 05:00:00,1.9,0,1,0,"62,529803102",45.36
6,4860,2,2022-01-19 06:00:00,1.9,0,1,0,"55,355053551",56.7
7,16132,2,2022-01-19 07:00:00,1.9,0,1,0,"51,820896717",63.18000000000001
8,20054,2,2022-01-19 08:00:00,1.9,0,1,0,"48,818553266",68.03999999999999
9,11510,2,2022-01-19 09:00:00,1.9,0,1,0,"48,229251831",68.03999999999999
10,8068,2,2022-01-19 10:00:00,1.9,0,1,0,"51,625215783",63.18000000000001
11,7807,2,2022-01-19 11:00:00,1.9,0,1,0,"52,788786434",61.56000000000001
12,9163,2,2022-01-19 12:00:00,1.9,0,1,0,"52,369908056",61.56000000000001
13,9320,2,2022-01-19 13:00:00,1.9,0,1,0,"52,308364526",61.56000000000001
14,9823,2,2022-01-19 14:00:00,1.9,0,1,0,"51,999411311",63.18000000000001
15,11845,2,2022-01-19 15:00:00,1.9,0,1,0," 51,10064852",63.18000000000001
16,13822,2,2022-01-19 16:00:00,1.9,0,1,0,"50,660092654",64.8
17,18333,2,2022-01-19 17:00:00,1.9,0,1,0," 51,05175119",63.18000000000001
18,22185,2,2022-01-19 18:00:00,1.9,0,1,0,"49,867895396",66.42
19,12452,2,2022-01-19 19:00:00,1.9,0,1,0,"48,184432631",68.03999999999999
20,6581,2,2022-01-19 20:00:00,1.9,0,1,0,"53,359622593",59.94
21,4785,2,2022-01-19 21:00:00,1.9,0,1,0,"57,243528519",53.46
22,4240,2,2022-01-19 22:00:00,1.9,0,1,0,"59,314432398",50.22
23,2093,2,2022-01-19 23:00:00,1.9,0,1,0,"60,194438279",48.6
0,78,3,2022-01-20 00:00:00,5.0,0,0,0,"61,954271379",46.980000000000004
5,526,3,2022-01-20 05:00:00,5.0,0,0,0,"65,729396403",45.0
6,4696,3,2022-01-20 06:00:00,5.0,0,0,0,"58,009295069",51.84
7,15593,3,2022-01-20 07:00:00,5.0,0,0,0,"54,058816639",58.32
8,19003,3,2022-01-20 08:00:00,5.0,0,0,0,"51,861642831",63.18000000000001
9,11176,3,2022-01-20 09:00:00,5.0,0,0,0,"51,192676915",63.18000000000001
10,8311,3,2022-01-20 10:00:00,5.0,0,0,0,"52,819162139",61.56000000000001
11,8623,3,2022-01-20 11:00:00,5.0,0,0,0,"53,221032498",59.94
12,9612,3,2022-01-20 12:00:00,5.0,0,0,0,"52,163786884",61.56000000000001
13,9646,3,2022-01-20 13:00:00,5.0,0,0,0,"51,971962749",63.18000000000001
14,10391,3,2022-01-20 14:00:00,5.0,0,0,0,"51,680618267",63.18000000000001
15,11608,3,2022-01-20 15:00:00,5.0,0,0,0,"50,743525612",64.8
16,13725,3,2022-01-20 16:00:00,5.0,0,0,0,"51,268138237",63.18000000000001
17,18628,3,2022-01-20 17:00:00,5.0,0,0,0,"50,443789091",64.8
19,13269,3,2022-01-20 19:00:00,5.0,0,0,0,"46,399276232",71.28
20,7337,3,2022-01-20 20:00:00,5.0,0,0,0,"51,030823541",63.18000000000001
21,5255,3,2022-01-20 21:00:00,5.0,0,0,0,"55,306736772",56.7
22,4483,3,2022-01-20 22:00:00,5.0,0,0,0,"57,669714218",53.46
23,2388,3,2022-01-20 23:00:00,5.0,0,0,0,"59,619147642",50.22
0,107,4,2022-01-21 00:00:00,6.5,0,1,0,"61,902771178",46.980000000000004
5,514,4,2022-01-21 05:00:00,6.5,0,1,0,"65,658837353",45.0
6,4507,4,2022-01-21 06:00:00,6.5,0,1,0,"57,669070827",53.46
7,14564,4,2022-01-21 07:00:00,6.5,0,1,0,"  53,2715867",59.94
8,18720,4,2022-01-21 08:00:00,6.5,0,1,0,"50,556614039",64.8
9,12383,4,2022-01-21 09:00:00,6.5,0,1,0,"51,203399363",63.18000000000001
10,13041,4,2022-01-21 10:00:00,6.5,0,1,0,"53,078614946",59.94
11,11016,4,2022-01-21 11:00:00,6.5,0,1,0,"51,510463854",63.18000000000001
12,11416,4,2022-01-21 12:00:00,6.5,0,1,0,"51,019018683",63.18000000000001
13,10929,4,2022-01-21 13:00:00,6.5,0,1,0,"50,163075538",64.8
14,12367,4,2022-01-21 14:00:00,6.5,0,1,0,"49,849295607",66.42
15,12764,4,2022-01-21 15:00:00,6.5,0,1,0,"46,421491027",71.28
16,14314,4,2022-01-21 16:00:00,6.5,0,1,0,"46,649960333",71.28
17,19428,4,2022-01-21 17:00:00,6.5,0,1,0,"46,592566679",71.28
18,22683,4,2022-01-21 18:00:00,6.5,0,1,0,"42,793665346",77.76
19,14430,4,2022-01-21 19:00:00,6.5,0,1,0,"40,817632719",81.0
20,7964,4,2022-01-21 20:00:00,6.5,0,1,0,"45,204368216",72.9
21,4820,4,2022-01-21 21:00:00,6.5,0,1,0,"51,892465318",63.18000000000001
22,3938,4,2022-01-21 22:00:00,6.5,0,1,0,"55,813099458",56.7
23,2187,4,2022-01-21 23:00:00,6.5,0,1,0,"57,496785477",53.46
0,630,5,2022-01-22 00:00:00,0.9,0,1,0,"58,960006065",51.84
5,271,5,2022-01-22 05:00:00,0.9,0,1,0,"63,703641312",48.6
6,2319,5,2022-01-22 06:00:00,0.9,0,1,0,"59,171072448",50.22
7,5460,5,2022-01-22 07:00:00,0.9,0,1,0,"57,463622484",53.46
8,7312,5,2022-01-22 08:00:00,0.9,0,1,0,"55,765446292",56.7
9,5494,5,2022-01-22 09:00:00,0.9,0,1,0,"55,777247606",56.7
10,4673,5,2022-01-22 10:00:00,0.9,0,1,0,"56,025350569",55.080000000000005
11,5172,5,2022-01-22 11:00:00,0.9,0,1,0,"55,364909449",56.7
12,6831,5,2022-01-22 12:00:00,0.9,0,1,0,"54,595876998",58.32
13,9257,5,2022-01-22 13:00:00,0.9,0,1,0,"53,613033625",59.94
14,9835,5,2022-01-22 14:00:00,0.9,0,1,0," 53,37539656",59.94
15,9477,5,2022-01-22 15:00:00,0.9,0,1,0,"53,124613632",59.94
16,9955,5,2022-01-22 16:00:00,0.9,0,1,0,"  53,9001807",59.94
17,10750,5,2022-01-22 17:00:00,0.9,0,1,0,"54,754058784",58.32
18,11476,5,2022-01-22 18:00:00,0.9,0,1,0,"54,550388035",58.32
19,9378,5,2022-01-22 19:00:00,0.9,0,1,0,"53,734269473",59.94
20,6403,5,2022-01-22 20:00:00,0.9,0,1,0,"55,625388369",56.7
21,4913,5,2022-01-22 21:00:00,0.9,0,1,0,"56,715849464",55.080000000000005
22,4476,5,2022-01-22 22:00:00,0.9,0,1,0,"57,909642881",53.46
23,2592,5,2022-01-22 23:00:00,0.9,0,1,0," 57,40594928",53.46
0,905,6,2022-01-23 00:00:00,-0.3,0,0,1,"56,824098301",55.080000000000005
5,172,6,2022-01-23 05:00:00,-0.3,0,0,1,"62,943514881",45.36
6,1328,6,2022-01-23 06:00:00,-0.3,0,0,1,"62,943514881",45.36
7,2412,6,2022-01-23 07:00:00,-0.3,0,0,1,"62,943514881",45.36
8,3195,6,2022-01-23 08:00:00,-0.3,0,0,1,"58,188689655",51.84
9,3426,6,2022-01-23 09:00:00,-0.3,0,0,1,"58,188689655",51.84
10,3460,6,2022-01-23 10:00:00,-0.3,0,0,1,"58,188689655",51.84
11,4136,6,2022-01-23 11:00:00,-0.3,0,0,1,"58,305712972",51.84
12,5216,6,2022-01-23 12:00:00,-0.3,0,0,1,"57,888598238",53.46
13,7009,6,2022-01-23 13:00:00,-0.3,0,0,1," 56,77626805",55.080000000000005
14,7439,6,2022-01-23 14:00:00,-0.3,0,0,1,"57,539504159",53.46
15,7739,6,2022-01-23 15:00:00,-0.3,0,0,1," 56,98258306",55.080000000000005
16,7525,6,2022-01-23 16:00:00,-0.3,0,0,1,"56,833473966",55.080000000000005
17,7984,6,2022-01-23 17:00:00,-0.3,0,0,1,"56,505685728",55.080000000000005
18,8773,6,2022-01-23 18:00:00,-0.3,0,0,1,"54,934607688",58.32
19,7539,6,2022-01-23 19:00:00,-0.3,0,0,1,"52,207603433",61.56000000000001
20,5711,6,2022-01-23 20:00:00,-0.3,0,0,1,"52,178362511",61.56000000000001
21,4595,6,2022-01-23 21:00:00,-0.3,0,0,1," 50,79618843",64.8
22,4234,6,2022-01-23 22:00:00,-0.3,0,0,1,"49,703549432",66.42
23,2595,6,2022-01-23 23:00:00,-0.3,0,0,1,"47,484874282",69.66000000000001
0,141,0,2022-01-24 00:00:00,-0.5,0,0,1,"52,187447176",61.56000000000001
5,417,0,2022-01-24 05:00:00,-0.5,0,0,1,"73,433880309",30.6
6,4162,0,2022-01-24 06:00:00,-0.5,0,0,1,"51,778237421",63.18000000000001
7,13060,0,2022-01-24 07:00:00,-0.5,0,0,1,"49,386600902",66.42
8,16969,0,2022-01-24 08:00:00,-0.5,0,0,1,"48,672780083",68.03999999999999
9,9768,0,2022-01-24 09:00:00,-0.5,0,0,1,"47,577442889",69.66000000000001
10,6867,0,2022-01-24 10:00:00,-0.5,0,0,1,"49,334780885",66.42
11,6423,0,2022-01-24 11:00:00,-0.5,0,0,1,"54,125642081",58.32
12,7433,0,2022-01-24 12:00:00,-0.5,0,0,1,"53,388884131",59.94
13,7916,0,2022-01-24 13:00:00,-0.5,0,0,1,"52,996891137",61.56000000000001
14,8357,0,2022-01-24 14:00:00,-0.5,0,0,1,"51,994438192",63.18000000000001
15,9983,0,2022-01-24 15:00:00,-0.5,0,0,1,"50,611715826",64.8
16,12323,0,2022-01-24 16:00:00,-0.5,0,0,1,"44,927392713",74.52
17,16564,0,2022-01-24 17:00:00,-0.5,0,0,1,"41,644306716",79.38000000000001
18,16638,0,2022-01-24 18:00:00,-0.5,0,0,1,"41,216685887",79.38000000000001
19,10926,0,2022-01-24 19:00:00,-0.5,0,0,1," 39,47076083",82.62
20,5145,0,2022-01-24 20:00:00,-0.5,0,0,1,"40,909700012",81.0
21,2977,0,2022-01-24 21:00:00,-0.5,0,0,1,"41,823905333",79.38000000000001
22,2132,0,2022-01-24 22:00:00,-0.5,0,0,1,"38,436923672",84.24
23,2323,0,2022-01-24 23:00:00,-0.5,0,0,1," 32,68537361",90.0
0,914,1,2022-01-25 00:00:00,-0.3,0,1,0,"30,028837073",90.0
5,327,1,2022-01-25 05:00:00,-0.3,0,1,0," 46,52623567",71.28
6,3181,1,2022-01-25 06:00:00,-0.3,0,1,0," 43,27077176",76.14
7,9603,1,2022-01-25 07:00:00,-0.3,0,1,0,"41,909902659",79.38000000000001
8,12695,1,2022-01-25 08:00:00,-0.3,0,1,0,"41,967170492",79.38000000000001
9,7815,1,2022-01-25 09:00:00,-0.3,0,1,0,"44,252922914",74.52
10,5590,1,2022-01-25 10:00:00,-0.3,0,1,0,"46,929697383",71.28
11,5216,1,2022-01-25 11:00:00,-0.3,0,1,0,"47,204612752",69.66000000000001
12,5967,1,2022-01-25 12:00:00,-0.3,0,1,0,"47,299026481",69.66000000000001
13,6889,1,2022-01-25 13:00:00,-0.3,0,1,0,"47,565059457",69.66000000000001
14,7431,1,2022-01-25 14:00:00,-0.3,0,1,0,"47,805723851",69.66000000000001
15,8166,1,2022-01-25 15:00:00,-0.3,0,1,0,"49,866350753",66.42
16,10200,1,2022-01-25 16:00:00,-0.3,0,1,0,"51,492041266",63.18000000000001
17,12680,1,2022-01-25 17:00:00,-0.3,0,1,0,"52,506106323",61.56000000000001
18,13120,1,2022-01-25 18:00:00,-0.3,0,1,0,"51,828589917",63.18000000000001
19,8091,1,2022-01-25 19:00:00,-0.3,0,1,0,"50,633421049",64.8
20,4964,1,2022-01-25 20:00:00,-0.3,0,1,0,"51,918838313",63.18000000000001
21,3397,1,2022-01-25 21:00:00,-0.3,0,1,0,"52,229624822",61.56000000000001
22,2750,1,2022-01-25 22:00:00,-0.3,0,1,0,"53,975107046",59.94
23,1334,1,2022-01-25 23:00:00,-0.3,0,1,0,"56,147613859",55.080000000000005
0,392,2,2022-01-26 00:00:00,-0.3,0,1,0,"57,794701113",53.46
5,416,2,2022-01-26 05:00:00,-0.3,0,1,0,"57,381537035",53.46
6,3503,2,2022-01-26 06:00:00,-0.3,0,1,0," 51,13854488",63.18000000000001
7,10783,2,2022-01-26 07:00:00,-0.3,0,1,0," 49,19945207",66.42
8,14318,2,2022-01-26 08:00:00,-0.3,0,1,0,"49,183839633",66.42
9,8502,2,2022-01-26 09:00:00,-0.3,0,1,0,"50,846646822",64.8
10,6017,2,2022-01-26 10:00:00,-0.3,0,1,0," 52,32068704",61.56000000000001
11,5923,2,2022-01-26 11:00:00,-0.3,0,1,0," 51,84943133",63.18000000000001
12,6896,2,2022-01-26 12:00:00,-0.3,0,1,0,"51,189291333",63.18000000000001
13,7639,2,2022-01-26 13:00:00,-0.3,0,1,0,"50,947284775",64.8
14,8407,2,2022-01-26 14:00:00,-0.3,0,1,0," 51,22923314",63.18000000000001
15,8659,2,2022-01-26 15:00:00,-0.3,0,1,0,"51,345308136",63.18000000000001
16,10448,2,2022-01-26 16:00:00,-0.3,0,1,0,"51,973946942",63.18000000000001
17,15084,2,2022-01-26 17:00:00,-0.3,0,1,0,"52,094094765",61.56000000000001
18,19541,2,2022-01-26 18:00:00,-0.3,0,1,0,"50,914065679",64.8
19,11278,2,2022-01-26 19:00:00,-0.3,0,1,0," 48,79657921",68.03999999999999
20,6523,2,2022-01-26 20:00:00,-0.3,0,1,0,"52,029741599",61.56000000000001
21,4609,2,2022-01-26 21:00:00,-0.3,0,1,0,"52,029741599",61.56000000000001
22,3977,2,2022-01-26 22:00:00,-0.3,0,1,0,"58,109885426",51.84
23,1891,2,2022-01-26 23:00:00,-0.3,0,1,0,"57,099166851",53.46
0,357,3,2022-01-27 00:00:00,3.1,0,1,0,"60,299147547",48.6
5,507,3,2022-01-27 05:00:00,3.1,0,1,0,"67,289108911",41.4
6,3940,3,2022-01-27 06:00:00,3.1,0,1,0,"57,517112374",53.46
7,12523,3,2022-01-27 07:00:00,3.1,0,1,0,"57,517112374",53.46
8,16331,3,2022-01-27 08:00:00,3.1,0,1,0,"51,622141248",63.18000000000001
9,9753,3,2022-01-27 09:00:00,3.1,0,1,0,"53,038108664",59.94
10,7202,3,2022-01-27 10:00:00,3.1,0,1,0,"52,974791192",61.56000000000001
11,7114,3,2022-01-27 11:00:00,3.1,0,1,0,"52,817497111",61.56000000000001
12,8470,3,2022-01-27 12:00:00,3.1,0,1,0,"52,199103458",61.56000000000001
13,9244,3,2022-01-27 13:00:00,3.1,0,1,0,"51,632644222",63.18000000000001
14,9509,3,2022-01-27 14:00:00,3.1,0,1,0,"51,593959652",63.18000000000001
15,9237,3,2022-01-27 15:00:00,3.1,0,1,0,"51,583570976",63.18000000000001
16,11249,3,2022-01-27 16:00:00,3.1,0,1,0,"52,472145334",61.56000000000001
17,16841,3,2022-01-27 17:00:00,3.1,0,1,0,"52,681137227",61.56000000000001
18,21546,3,2022-01-27 18:00:00,3.1,0,1,0,"49,940268626",66.42
19,12248,3,2022-01-27 19:00:00,3.1,0,1,0,"47,609610424",69.66000000000001
20,6574,3,2022-01-27 20:00:00,3.1,0,1,0,"51,598214181",63.18000000000001
21,4966,3,2022-01-27 21:00:00,3.1,0,1,0,"55,297300844",56.7
22,4067,3,2022-01-27 22:00:00,3.1,0,1,0," 57,28296087",53.46
23,2056,3,2022-01-27 23:00:00,3.1,0,1,0,"60,041316816",48.6
0,81,4,2022-01-28 00:00:00,4.8,1,0,0," 61,10635005",46.980000000000004
5,473,4,2022-01-28 05:00:00,4.8,1,0,0,"63,721532588",48.6
6,4023,4,2022-01-28 06:00:00,4.8,1,0,0,"57,374850223",53.46
7,12298,4,2022-01-28 07:00:00,4.8,1,0,0,"55,048801642",56.7
8,15979,4,2022-01-28 08:00:00,4.8,1,0,0,"52,374804362",61.56000000000001
9,10055,4,2022-01-28 09:00:00,4.8,1,0,0,"53,997255111",59.94
10,7526,4,2022-01-28 10:00:00,4.8,1,0,0,"52,346873208",61.56000000000001
11,7971,4,2022-01-28 11:00:00,4.8,1,0,0,"52,268686772",61.56000000000001
12,9858,4,2022-01-28 12:00:00,4.8,1,0,0,"51,246344293",63.18000000000001
13,10056,4,2022-01-28 13:00:00,4.8,1,0,0,"50,858092492",64.8
14,11428,4,2022-01-28 14:00:00,4.8,1,0,0,"51,649422909",63.18000000000001
15,11153,4,2022-01-28 15:00:00,4.8,1,0,0,"49,600270904",66.42
16,13276,4,2022-01-28 16:00:00,4.8,1,0,0,"49,965488728",66.42
17,18651,4,2022-01-28 17:00:00,4.8,1,0,0,"49,699654785",66.42
19,15186,4,2022-01-28 19:00:00,4.8,1,0,0,"45,624392824",72.9
20,8288,4,2022-01-28 20:00:00,4.8,1,0,0,"49,340740533",66.42
21,5558,4,2022-01-28 21:00:00,4.8,1,0,0,"53,857360561",59.94
22,4834,4,2022-01-28 22:00:00,4.8,1,0,0,"56,945457321",55.080000000000005
23,2897,4,2022-01-28 23:00:00,4.8,1,0,0,"58,942951655",51.84
0,854,5,2022-01-29 00:00:00,6.1,1,0,0," 60,56762449",48.6
5,325,5,2022-01-29 05:00:00,6.1,1,0,0,"66,128217829",43.2
6,2243,5,2022-01-29 06:00:00,6.1,1,0,0,"60,793115388",48.6
7,5380,5,2022-01-29 07:00:00,6.1,1,0,0," 58,94356481",51.84
8,7171,5,2022-01-29 08:00:00,6.1,1,0,0,"58,217193753",51.84
9,6128,5,2022-01-29 09:00:00,6.1,1,0,0,"58,701390705",51.84
10,5145,5,2022-01-29 10:00:00,6.1,1,0,0,"57,358673567",53.46
11,6389,5,2022-01-29 11:00:00,6.1,1,0,0,"55,007992854",56.7
12,8717,5,2022-01-29 12:00:00,6.1,1,0,0,"52,952436681",61.56000000000001
13,11253,5,2022-01-29 13:00:00,6.1,1,0,0,"51,511741663",63.18000000000001
14,12353,5,2022-01-29 14:00:00,6.1,1,0,0,"50,463523756",64.8
15,12152,5,2022-01-29 15:00:00,6.1,1,0,0,"49,831277275",66.42
16,12720,5,2022-01-29 16:00:00,6.1,1,0,0,"50,951728275",64.8
17,14207,5,2022-01-29 17:00:00,6.1,1,0,0,"51,252729258",63.18000000000001
18,14888,5,2022-01-29 18:00:00,6.1,1,0,0,"50,833919142",64.8
19,11843,5,2022-01-29 19:00:00,6.1,1,0,0,"50,664196323",64.8
20,7976,5,2022-01-29 20:00:00,6.1,1,0,0,"52,419900586",61.56000000000001
21,5844,5,2022-01-29 21:00:00,6.1,1,0,0,"55,066511926",56.7
22,5178,5,2022-01-29 22:00:00,6.1,1,0,0,"56,572918996",55.080000000000005
23,3381,5,2022-01-29 23:00:00,6.1,1,0,0,"57,461769706",53.46
0,1002,6,2022-01-30 00:00:00,4.0,1,0,0,"58,587929969",51.84
5,155,6,2022-01-30 05:00:00,4.0,1,0,0,"65,596105341",45.0
6,1270,6,2022-01-30 06:00:00,4.0,1,0,0,"63,140316141",48.6
7,2226,6,2022-01-30 07:00:00,4.0,1,0,0,"62,933283937",45.36
8,3261,6,2022-01-30 08:00:00,4.0,1,0,0,"61,575119684",46.980000000000004
9,3809,6,2022-01-30 09:00:00,4.0,1,0,0,"61,716518439",46.980000000000004
10,3860,6,2022-01-30 10:00:00,4.0,1,0,0,"61,849354754",46.980000000000004
11,4946,6,2022-01-30 11:00:00,4.0,1,0,0,"60,624837999",48.6
12,7105,6,2022-01-30 12:00:00,4.0,1,0,0,"59,993176664",50.22
13,9181,6,2022-01-30 13:00:00,4.0,1,0,0,"57,142019091",53.46
14,10241,6,2022-01-30 14:00:00,4.0,1,0,0," 54,77934344",58.32
15,9777,6,2022-01-30 15:00:00,4.0,1,0,0,"52,803405504",61.56000000000001
16,9992,6,2022-01-30 16:00:00,4.0,1,0,0,"53,312632457",59.94
17,11350,6,2022-01-30 17:00:00,4.0,1,0,0,"52,538894197",61.56000000000001
18,11095,6,2022-01-30 18:00:00,4.0,1,0,0,"52,867912773",61.56000000000001
19,8759,6,2022-01-30 19:00:00,4.0,1,0,0,"53,558744135",59.94
20,6732,6,2022-01-30 20:00:00,4.0,1,0,0," 55,27529257",56.7
21,4868,6,2022-01-30 21:00:00,4.0,1,0,0,"55,881883315",56.7
22,4147,6,2022-01-30 22:00:00,4.0,1,0,0,"57,915010111",53.46
23,1948,6,2022-01-30 23:00:00,4.0,1,0,0," 59,03309812",50.22
0,79,0,2022-01-31 00:00:00,6.4,1,0,0," 61,17365294",46.980000000000004
5,558,0,2022-01-31 05:00:00,6.4,1,0,0," 65,81197816",45.0
6,4809,0,2022-01-31 06:00:00,6.4,1,0,0,"59,823428493",50.22
7,15099,0,2022-01-31 07:00:00,6.4,1,0,0,"57,378271043",53.46
8,18720,0,2022-01-31 08:00:00,6.4,1,0,0,"53,303762614",59.94
9,11344,0,2022-01-31 09:00:00,6.4,1,0,0,"52,899233131",61.56000000000001
10,9562,0,2022-01-31 10:00:00,6.4,1,0,0," 53,74620226",59.94
11,9704,0,2022-01-31 11:00:00,6.4,1,0,0,"52,812575852",61.56000000000001
12,11588,0,2022-01-31 12:00:00,6.4,1,0,0,"52,394467308",61.56000000000001
13,11695,0,2022-01-31 13:00:00,6.4,1,0,0,"51,974961378",63.18000000000001
14,12199,0,2022-01-31 14:00:00,6.4,1,0,0,"51,395979673",63.18000000000001
15,12141,0,2022-01-31 15:00:00,6.4,1,0,0,"50,863712989",64.8
16,13778,0,2022-01-31 16:00:00,6.4,1,0,0,"51,971637325",63.18000000000001
17,19598,0,2022-01-31 17:00:00,6.4,1,0,0,"49,892995747",66.42
19,15211,0,2022-01-31 19:00:00,6.4,1,0,0,"45,545832793",72.9
20,7976,0,2022-01-31 20:00:00,6.4,1,0,0,"49,279491576",66.42
21,5038,0,2022-01-31 21:00:00,6.4,1,0,0," 53,77106825",59.94
22,4535,0,2022-01-31 22:00:00,6.4,1,0,0,"56,822294489",55.080000000000005
23,2031,0,2022-01-31 23:00:00,6.4,1,0,0,"58,919669128",51.84
0,89,1,2022-02-01 00:00:00,7.0,1,0,0,"60,981649853",48.6
5,527,1,2022-02-01 05:00:00,7.0,1,0,0,"65,588460903",45.0
6,4464,1,2022-02-01 06:00:00,7.0,1,0,0,"58,112037939",51.84
7,14901,1,2022-02-01 07:00:00,7.0,1,0,0,"55,286925427",56.7
8,18304,1,2022-02-01 08:00:00,7.0,1,0,0,"53,022549066",59.94
9,12109,1,2022-02-01 09:00:00,7.0,1,0,0,"54,036939724",58.32
10,9680,1,2022-02-01 10:00:00,7.0,1,0,0," 53,89730784",59.94
11,10073,1,2022-02-01 11:00:00,7.0,1,0,0,"52,243503814",61.56000000000001
12,11935,1,2022-02-01 12:00:00,7.0,1,0,0,"51,402448434",63.18000000000001
13,12268,1,2022-02-01 13:00:00,7.0,1,0,0,"51,111618866",63.18000000000001
14,12223,1,2022-02-01 14:00:00,7.0,1,0,0,"51,345101307",63.18000000000001
15,12786,1,2022-02-01 15:00:00,7.0,1,0,0,"47,777145496",69.66000000000001
16,14000,1,2022-02-01 16:00:00,7.0,1,0,0,"48,132880517",68.03999999999999
17,19155,1,2022-02-01 17:00:00,7.0,1,0,0,"48,387005444",68.03999999999999
19,13816,1,2022-02-01 19:00:00,7.0,1,0,0,"44,274358288",74.52
20,7397,1,2022-02-01 20:00:00,7.0,1,0,0,"48,626616202",68.03999999999999
21,5175,1,2022-02-01 21:00:00,7.0,1,0,0,"52,865200987",61.56000000000001
22,4295,1,2022-02-01 22:00:00,7.0,1,0,0,"55,312910215",56.7
23,2329,1,2022-02-01 23:00:00,7.0,1,0,0,"57,528451869",53.46
0,130,2,2022-02-02 00:00:00,7.7,1,0,0,"60,043155541",48.6
5,516,2,2022-02-02 05:00:00,7.7,1,0,0,"65,058269911",45.0
6,4397,2,2022-02-02 06:00:00,7.7,1,0,0,"58,315407048",51.84
7,14419,2,2022-02-02 07:00:00,7.7,1,0,0,"54,991596775",58.32
8,17820,2,2022-02-02 08:00:00,7.7,1,0,0,"51,438069463",63.18000000000001
9,10803,2,2022-02-02 09:00:00,7.7,1,0,0,"50,764530145",64.8
10,8863,2,2022-02-02 10:00:00,7.7,1,0,0,"52,273661222",61.56000000000001
11,9062,2,2022-02-02 11:00:00,7.7,1,0,0,"52,516241801",61.56000000000001
12,10744,2,2022-02-02 12:00:00,7.7,1,0,0,"51,319947958",63.18000000000001
13,11006,2,2022-02-02 13:00:00,7.7,1,0,0,"49,512041598",66.42
14,11456,2,2022-02-02 14:00:00,7.7,1,0,0,"48,734853583",68.03999999999999
15,11437,2,2022-02-02 15:00:00,7.7,1,0,0,"48,518514164",68.03999999999999
16,13150,2,2022-02-02 16:00:00,7.7,1,0,0,"50,299123413",64.8
17,19304,2,2022-02-02 17:00:00,7.7,1,0,0,"49,676338654",66.42
19,13747,2,2022-02-02 19:00:00,7.7,1,0,0,"44,997941591",74.52
20,7434,2,2022-02-02 20:00:00,7.7,1,0,0," 47,51007587",69.66000000000001
21,5255,2,2022-02-02 21:00:00,7.7,1,0,0,"51,733900654",63.18000000000001
22,4439,2,2022-02-02 22:00:00,7.7,1,0,0,"54,730664802",58.32
23,2149,2,2022-02-02 23:00:00,7.7,1,0,0,"57,422992809",53.46
0,95,3,2022-02-03 00:00:00,4.3,1,0,0,"59,792573829",50.22
5,470,3,2022-02-03 05:00:00,4.3,1,0,0,"62,639892737",45.36
6,4341,3,2022-02-03 06:00:00,4.3,1,0,0,"57,423085721",53.46
7,14223,3,2022-02-03 07:00:00,4.3,1,0,0,"54,937628948",58.32
8,17143,3,2022-02-03 08:00:00,4.3,1,0,0,"51,394148226",63.18000000000001
9,10866,3,2022-02-03 09:00:00,4.3,1,0,0,"50,567704328",64.8
10,8106,3,2022-02-03 10:00:00,4.3,1,0,0,"50,878472572",64.8
